gene_id	MCL1.DG	MCL1.DH	MCL1.DI	MCL1.DJ	MCL1.DK	MCL1.DL	MCL1.LA	MCL1.LB	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF
16063	2000	40	19	18	31	26	62	28	18	15	13	25
30384	2450	26	30	36	45	34	41	33	34	29	44	42
61148	37850	543	444	603	356	463	380	448	832	160	543	595
36784	1150	44	15	37	19	40	41	32	35	62	28	50
38155	9100	478	341	263	333	254	296	497	584	163	499	214
36602	550	38	11	22	21	18	12	11	30	13	33	26
29077	1100	28	13	23	17	8	15	12	23	11	7	18
92806	300	2	2	6	6	2	3	2	1	6	5	5
40979	282100	10760	3808	6731	4664	3664	7224	9298	7527	4792	4782	9346
69206	3850	89	79	132	83	66	145	132	110	214	152	177
63604	10750	202	232	164	223	269	214	381	418	123	276	317
40761	6450	141	162	145	178	117	147	191	247	113	152	165
39081	10000	149	257	307	222	135	205	200	218	179	205	228
70732	5600	186	146	339	199	126	170	167	183	182	223	91
95776	424250	10116	8852	4247	5017	3591	7043	5597	10008	9724	11979	8576
27394	1150	17	19	11	19	11	29	19	10	25	10	17
83226	300	6	1	9	8	4	9	5	4	9	7	5
13386	550	31	21	26	17	8	19	14	17	37	21	11
62620	300	7	6	16	9	6	8	5	8	6	8	6
15186	69950	576	891	441	554	685	1206	986	655	923	1024	937
76382	28250	1062	907	894	758	798	548	692	812	766	878	819
29912	950	18	21	23	33	35	30	23	14	17	17	16
94824	500	16	2	15	21	19	7	13	8	10	14	11
65545	3100	81	84	77	88	109	33	108	71	69	93	40
88017	146400	1122	1363	2973	3468	2789	5832	3125	5941	3469	6697	4651
95244	0	0	2	0	1	2	0	1	0	2	1	0
61324	15750	384	575	392	284	776	633	466	309	412	469	371
44133	750	19	12	12	16	12	21	14	20	17	22	14
46376	38100	1340	819	1875	1686	1266	1291	1994	1778	1231	1180	1291
23501	900	21	14	14	18	36	16	19	21	11	29	17
70413	4300	80	86	70	132	74	90	94	27	41	100	51
54660	300	6	4	10	9	5	3	7	13	12	11	8
94316	1300	11	26	35	9	14	22	17	14	29	17	20
56989	75300	1661	2111	2514	2788	2111	2905	1793	2480	2204	3341	1679
53764	26400	887	987	444	1095	777	372	725	1125	982	813	613
87307	1300	49	79	45	72	54	72	56	96	52	54	66
60201	750	28	15	13	27	28	28	19	11	34	29	31
56235	350	3	0	6	3	4	1	0	1	2	3	2
79275	2900	57	91	74	98	58	68	46	51	80	125	60
38825	3250	168	219	108	144	203	81	150	135	208	98	159
44087	2850	70	150	67	131	162	117	159	128	81	182	147
19747	9900	157	126	66	117	162	164	110	54	168	183	179
86749	350	16	12	11	15	18	11	15	19	9	15	18
84739	8100	116	70	183	151	78	147	128	105	116	198	212
80130	12000	122	198	210	109	151	133	110	121	220	178	190
44362	180500	1132	1136	2604	2144	2069	3764	1898	2789	2831	1264	2218
26209	442700	8964	5842	7513	3659	5102	6412	8765	6977	6988	10108	4749
31754	8400	207	91	101	189	146	102	76	142	73	77	116
73230	1800	23	27	40	46	38	39	35	61	20	18	22
73120	4900	124	158	105	89	88	188	96	73	133	168	90
69120	1950	68	30	76	65	42	22	63	45	17	48	36
89228	2050	42	29	43	36	34	20	61	80	26	29	18
20364	10300	133	130	147	152	103	77	83	108	134	103	203
51347	1700	12	21	22	18	12	19	15	23	27	17	8
86980	38300	433	461	509	344	254	542	259	478	727	694	699
16573	6750	96	147	92	103	184	139	147	165	80	112	204
47534	8050	367	280	157	305	189	260	219	183	336	206	424
89248	5050	201	207	128	119	88	146	152	106	116	102	107
52924	900	30	25	30	52	46	39	38	30	37	44	47
24729	1350	23	15	18	19	25	11	29	27	23	8	32
12831	3900	48	61	83	80	118	90	79	95	110	78	107
46908	1400	33	51	47	46	64	38	92	40	38	36	49
38694	12850	253	182	378	389	144	293	418	200	291	314	347
62849	9550	128	212	128	181	105	213	131	351	203	153	77
17224	650	5	11	6	17	25	7	6	8	5	11	14
48776	10750	103	166	214	131	265	132	144	183	361	262	180
100986	250	6	8	10	8	3	17	8	8	20	5	9
23765	2500	49	54	61	15	54	29	86	43	36	27	51
29550	2900	124	100	83	102	50	80	109	98	50	63	125
69809	250	0	1	7	2	3	6	0	4	4	1	2
64689	4800	121	146	254	235	185	118	302	228	158	153	80
87881	8250	294	148	121	210	288	169	231	194	113	237	158
67537	5150	128	75	68	150	141	106	55	39	195	116	143
52554	3850	81	53	68	38	98	74	62	41	110	67	49
31747	2950	55	74	83	80	84	78	94	55	115	45	44
41627	1300	26	20	18	35	17	16	26	16	21	16	40
24050	5900	76	129	75	61	137	100	135	79	57	77	139
33600	4850	62	22	76	80	34	39	43	47	89	52	48
27386	15800	89	198	227	235	82	554	247	271	292	292	254
21442	1000	13	29	9	18	10	17	22	18	8	17	9
51646	12300	267	195	414	110	187	349	365	301	394	215	245
87342	4650	221	175	180	208	212	97	219	165	155	230	191
94784	6250	122	163	123	153	115	111	225	188	101	90	127
77662	5650	86	48	82	55	143	79	69	51	75	34	74
47612	21400	249	236	329	562	381	267	574	521	336	599	306
91892	50	7	5	2	8	10	5	6	4	7	7	4
38014	15100	351	595	328	315	289	263	151	379	357	293	270
96114	14650	161	232	285	265	257	592	213	489	529	442	669
77874	13650	243	280	334	269	317	370	518	319	189	212	388
31656	20500	511	354	255	277	408	234	338	187	531	239	557
34368	4650	45	59	61	37	47	33	23	68	14	56	27
43935	6300	158	77	100	107	59	178	78	31	84	142	91
14572	37800	591	641	797	630	751	282	315	614	337	744	511
13779	21500	398	311	594	441	288	433	394	486	337	203	176
65018	13300	197	259	286	241	281	230	217	149	125	343	354
62305	250	5	3	5	5	7	3	6	2	5	10	7
81909	18650	471	304	614	400	212	329	496	289	518	320	453
47874	53250	1317	2407	1218	1167	2302	2024	1140	1288	1617	1692	1696
41549	61450	1025	839	870	1186	1295	463	881	1194	1867	1134	2089
33483	10300	536	213	314	242	361	385	187	251	222	415	326
78307	350	8	8	2	11	8	6	3	8	9	1	5
87363	65800	1161	1765	1361	2027	895	990	1136	1410	932	1737	1427
101229	7200	58	107	117	123	142	63	116	74	64	127	158
17353	0	2	1	1	1	0	4	1	0	2	1	1
49453	14750	416	347	414	438	133	272	461	343	229	138	219
92198	250	8	6	7	3	7	7	6	5	8	9	3
27371	700	15	3	19	19	10	8	14	9	25	10	15
83584	2950	38	21	30	41	38	72	47	34	23	41	43
35451	110250	1812	2092	1353	1992	2804	3250	1272	1949	1627	1410	1650
56554	2750	98	53	44	106	63	109	119	92	79	46	79
55410	17400	297	254	123	408	274	163	157	242	217	358	296
60362	246550	6342	7122	4326	4792	3983	5083	6473	6905	6543	4414	7100
99145	268200	5250	2984	5391	4685	2260	2748	4804	3151	3709	3764	4952
63435	7750	180	126	77	97	82	220	155	107	114	96	70
38282	4600	63	81	212	40	115	100	150	101	76	73	134
28663	950	3	7	13	9	5	11	20	14	30	13	16
83146	2450	43	66	40	35	29	25	34	37	28	24	44
46426	22700	554	249	464	279	324	310	506	120	237	422	202
90473	22300	198	477	376	340	352	383	242	470	340	346	255
92106	7600	113	130	353	243	84	181	132	169	275	205	130
66992	63250	1919	713	2185	1639	1117	1089	1263	580	1459	767	1002
34128	2700	25	26	44	59	21	27	50	22	33	37	14
41179	8000	143	107	170	107	158	133	143	87	129	194	188
76890	20400	626	818	732	610	660	514	500	688	1013	337	1030
95878	22000	448	458	631	386	662	389	396	556	788	846	455
100334	84350	1118	1689	1125	1176	885	907	1259	1298	2346	1233	1326
64955	19200	293	313	273	320	691	448	336	307	185	260	477
60125	2350	77	40	69	91	188	60	105	32	76	59	103
56808	19050	312	416	256	509	309	458	335	432	249	296	307
88955	750	26	15	8	16	12	25	21	17	29	30	13
45708	300	10	5	3	5	4	6	8	10	7	11	7
32129	32650	460	906	453	578	429	371	460	470	440	562	727
38629	6350	173	143	167	99	106	63	178	149	148	117	114
53364	12900	190	370	233	294	157	466	139	579	208	145	364
27932	250	1	3	4	4	3	6	1	3	5	4	8
78075	1650	92	70	47	126	69	32	62	92	78	96	48
29101	2250	28	46	53	37	52	80	67	61	47	90	52
52615	850	31	36	36	32	29	19	12	41	29	21	22
46849	150	1	3	1	1	0	1	8	5	3	2	2
76180	2900	111	110	58	70	171	76	47	99	95	160	98
11405	51850	1164	1102	902	488	1324	923	490	829	1174	675	981
15269	17400	162	212	400	334	193	485	312	278	383	278	336
90664	2700	26	32	50	36	85	34	23	50	52	65	39
42970	10300	142	168	117	228	117	163	136	271	181	124	130
26371	35800	797	828	537	656	449	900	832	755	732	340	287
29425	50	0	0	0	0	1	2	0	1	2	1	1
65715	3600	90	144	103	150	74	84	67	98	102	122	93
65297	18300	404	369	427	542	591	1120	637	318	952	955	1322
51881	48600	855	698	854	426	533	728	317	718	569	631	744
29039	157650	4148	3174	2676	6337	7307	3355	3251	3136	5317	3232	5672
74414	149400	1755	1485	1056	1198	2339	1788	1805	1042	2021	2055	1904
82627	11800	153	238	338	133	341	306	341	276	376	331	345
88565	14300	389	261	374	245	214	198	437	284	203	277	194
71438	52200	411	497	886	725	645	784	1126	726	780	550	880
40452	2300	30	85	18	60	16	20	52	31	62	41	67
76503	7400	173	111	117	202	201	160	86	197	109	126	136
25666	23600	1275	856	1113	816	1518	775	1482	1120	1002	1512	643
91361	225650	7586	5589	5837	6835	8205	8105	2305	10110	13237	8088	14023
101153	5650	65	96	81	72	119	158	48	142	104	192	192
54678	5700	84	152	188	154	78	132	169	127	135	163	130
83543	7050	150	283	165	254	198	265	167	263	152	297	288
49549	191950	2972	1207	3478	1914	1366	2236	2845	1545	2927	2974	3210
62954	6100	154	152	123	146	105	77	227	178	177	181	78
29233	136350	2373	2456	3754	2956	3699	3656	3105	3511	1899	4733	2077
62750	1200	13	7	26	9	23	27	15	21	24	18	12
57009	5750	203	99	73	176	175	75	132	170	74	70	97
34454	6550	151	111	84	99	167	122	85	108	87	104	64
66563	41850	764	718	579	1070	671	485	759	641	604	483	954
64522	85650	1052	785	1758	783	1384	737	1120	1832	895	978	1152
70621	150	15	8	7	5	17	9	10	8	12	5	7
19985	1100	9	22	37	27	18	16	22	12	15	21	34
69937	8350	266	308	473	370	292	288	498	257	304	296	217
34804	2450	52	54	24	34	49	20	79	35	37	59	50
35626	250	11	4	2	3	9	9	4	4	7	7	7
29829	63400	880	882	1755	1591	1411	1980	1940	1963	2906	1245	1960
99833	21000	563	427	241	338	426	308	316	309	548	232	332
82502	23750	524	366	228	559	280	636	316	589	397	560	546
50383	2650	68	36	49	43	28	17	59	32	48	64	53
45273	86000	861	1180	868	1340	773	1241	646	1569	861	638	1047
12074	4500	192	91	127	56	40	81	137	109	154	76	75
74982	28300	1292	1578	1587	2530	929	1044	1106	2055	880	825	1560
35638	1150	14	15	19	19	20	57	34	62	65	82	55
61654	1700	28	19	20	37	26	30	34	39	30	29	31
64177	20850	193	309	283	302	275	220	200	174	189	148	112
15802	1950	25	45	34	31	33	55	117	80	97	74	81
47671	51600	539	559	726	530	935	423	1032	852	855	365	516
41319	9400	298	354	256	199	384	481	355	329	167	295	363
72530	1600	41	11	27	16	21	24	15	20	6	26	42
49615	8350	157	131	171	192	175	462	728	337	186	479	399
68925	4750	60	83	135	36	125	140	120	127	274	99	104
20814	68700	687	1184	1127	1008	1184	1264	535	1776	1481	982	1241
91039	850	46	25	51	50	41	20	52	31	52	35	61
95325	1400	97	59	67	80	54	70	73	48	91	64	87
49941	92900	1064	1399	1539	1922	2342	1396	1651	1599	1029	1074	1305
18964	833200	8806	11753	8483	13874	16175	10389	19546	14577	21377	12874	11719
25924	781250	9296	6487	12677	6959	12645	9302	8917	6656	10739	9464	11901
28858	7400	194	228	186	164	151	181	280	186	281	287	111
86396	19850	298	194	233	174	120	277	336	212	127	275	301
22659	146600	5081	2509	2496	2921	5854	4597	3108	4438	3481	5452	3538
62455	3850	127	142	84	116	96	137	77	135	84	137	133
49877	600	15	27	10	12	9	33	62	49	45	35	63
42272	5200	195	168	216	210	113	222	195	100	195	146	211
45651	16400	212	261	284	292	463	284	583	459	292	616	339
98513	2700	20	33	32	25	41	30	24	16	49	21	37
45036	400	7	3	6	12	2	8	10	6	5	6	5
44549	800	14	20	8	7	10	19	35	14	14	35	20
33835	31100	501	734	946	541	796	488	370	930	433	959	943
21176	1350	37	36	27	35	57	61	34	22	27	47	30
18499	3000	119	133	128	80	69	91	111	106	142	157	177
78047	16050	385	239	184	163	235	421	155	429	242	220	381
18265	26250	349	414	503	605	656	714	785	886	337	629	649
49485	3850	131	31	107	115	69	113	85	74	49	87	82
83299	21800	538	356	571	248	371	471	354	534	503	373	331
29854	1100	37	24	35	7	19	25	19	20	23	31	43
92167	5350	82	85	49	57	105	94	90	56	48	43	53
25477	850	19	23	18	18	15	15	17	9	31	13	26
90845	41250	2534	1451	1851	1601	1334	1307	2313	1219	1070	1351	1647
66043	7550	116	102	220	128	174	174	163	55	149	167	144
32890	1000	15	48	27	53	28	54	25	42	30	29	45
33211	2200	89	92	91	92	95	64	179	35	56	79	48
81726	2950	87	212	117	104	71	99	79	104	84	99	45
58195	43250	606	610	814	622	958	553	614	386	508	652	397
30885	100	5	7	4	12	6	7	3	3	5	6	9
30095	1850	7	10	26	15	14	30	21	19	33	9	28
70322	2450	58	86	56	73	29	101	111	31	35	40	69
56368	669200	31515	27179	29888	26952	20916	10618	18307	30551	31130	17862	16526
40337	70950	1050	1355	1034	1335	1193	824	1037	860	1435	1018	696
20285	5100	127	110	220	78	81	177	141	82	163	146	168
57728	43350	470	677	497	709	761	841	370	289	453	469	897
81190	571750	9632	10524	4239	11953	5916	9712	12689	11679	10625	8148	10314
92002	4300	120	90	118	96	103	160	127	101	61	102	142
13063	4600	96	44	96	82	73	125	71	70	74	88	80
41462	130400	1765	1645	2036	1942	1079	2593	2980	1964	1791	1879	1732
62346	10200	493	485	351	301	289	487	621	501	573	373	351
98527	34250	369	795	922	710	548	441	735	299	852	665	445
57129	1700	58	48	48	47	55	88	68	91	104	78	84
28653	473550	6540	5380	7563	6140	12864	11222	7964	4117	5721	8604	5911
84370	279200	3193	5226	3919	5832	4056	4475	3614	4655	3138	3014	3025
51328	17100	221	365	393	449	735	543	489	549	532	918	503
58650	20850	689	441	432	818	602	905	613	719	345	481	739
33607	100	1	2	3	3	2	1	5	2	3	1	1
98211	38300	387	658	584	440	535	584	394	923	940	412	879
50924	4650	42	140	126	126	101	126	105	81	88	147	130
74988	20850	386	612	232	269	456	399	263	327	421	203	237
20541	17900	618	724	341	448	413	490	707	893	466	713	555
17918	5050	138	74	44	58	101	108	84	67	74	75	90
17677	250	4	6	7	5	8	6	5	8	0	6	6
15276	15250	303	363	425	243	502	1163	729	627	529	720	540
91203	2250	35	37	42	40	42	32	33	45	73	35	18
93084	6850	65	95	74	90	59	145	167	109	73	187	106
38581	1900	33	31	47	50	55	31	43	38	19	69	74
52277	3550	73	58	89	66	68	38	124	85	120	75	79
98439	100	1	2	0	1	1	1	2	1	2	2	1
30925	108950	1357	2554	1008	1111	1564	1464	1800	2969	1290	1614	1245
77122	11600	214	304	280	331	382	257	304	314	315	227	432
33059	104000	1829	2223	1906	2027	1411	1196	779	1818	1854	2003	1431
27278	639000	12254	9135	9175	7950	6598	11428	5238	10707	6367	11489	6257
50275	4800	94	119	187	123	159	209	123	162	62	320	154
50402	150	5	2	3	9	1	2	6	11	2	2	1
55889	1400	28	22	18	32	42	40	16	46	25	26	36
57812	700	15	12	9	20	14	31	30	29	15	24	34
30648	2600	47	98	45	110	50	53	64	31	49	83	39
36290	9000	126	233	185	93	160	111	151	241	222	177	196
35883	350	2	2	0	4	1	3	3	2	2	2	5
37027	9500	253	269	347	351	236	389	247	242	307	246	323
85938	450	11	12	10	10	9	7	10	2	8	7	16
63488	13200	358	246	394	529	398	478	329	295	167	220	289
80201	4850	95	142	64	155	170	228	171	239	206	211	371
69829	3500	85	71	72	47	66	140	150	104	75	161	111
34677	5550	137	213	137	59	101	66	135	123	121	143	138
20450	2400	83	71	31	46	39	49	31	57	55	57	49
33173	1550	44	53	63	30	27	38	37	30	63	60	70
98656	300	7	5	5	8	3	8	1	3	3	2	4
30337	4600	163	82	114	139	87	190	124	88	185	93	172
54362	387150	7186	6311	4995	6875	6017	4037	3498	4230	3806	3726	5263
85252	232450	6254	7506	7654	8991	11947	5857	11080	4247	7217	8956	14314
66356	124550	2841	2363	2088	2790	1643	1674	1435	3495	1746	1455	1947
15408	32800	872	849	624	740	943	832	387	439	363	686	544
54032	1300	56	49	47	39	49	81	69	76	106	76	63
39194	83600	2378	3719	2485	4101	2635	4899	8446	7254	3188	2830	3735
42030	9550	117	220	100	106	124	140	152	168	93	153	153
77782	10250	67	138	84	142	137	104	126	118	137	152	146
92578	4600	97	101	58	115	137	87	179	174	118	124	119
80933	7850	159	328	183	216	152	421	407	204	622	387	394
93306	3000	102	31	57	74	136	57	50	59	82	48	66
47068	5450	134	97	95	102	105	106	154	112	133	80	136
62412	950	16	20	12	17	19	31	26	23	14	36	26
94729	3450	54	96	47	64	71	53	49	55	78	74	45
31990	680100	13443	5396	19621	13208	15150	23835	10528	22645	10109	8692	14788
48750	7900	132	92	160	179	60	108	160	150	144	179	191
48714	6600	184	139	124	92	132	108	77	140	66	87	79
38200	23000	682	679	541	310	306	584	604	180	640	533	467
75871	25800	823	588	879	522	778	1274	1320	1374	973	941	1332
43677	1050	24	32	14	10	22	19	36	25	25	28	25
21978	4100	144	125	62	122	123	72	60	81	109	64	91
22962	47850	758	1285	802	575	443	1310	1075	1136	1130	959	711
90913	19000	98	176	306	300	275	266	218	278	213	306	235
89164	11000	240	184	125	131	178	73	209	114	153	132	95
62252	166650	3090	3031	3983	3217	4140	2816	987	2469	4815	2497	3479
30947	1450	23	37	59	24	26	24	33	51	52	48	26
50158	10100	202	189	189	99	153	107	249	117	243	176	221
76462	1050	90	50	31	59	76	51	67	40	44	41	48
47362	87400	3203	3062	2083	2889	3497	3203	1800	3444	5102	4460	2411
68477	100	3	5	3	2	2	1	5	4	7	3	12
67963	1550	26	34	59	63	37	68	59	50	52	14	31
40368	2300	39	47	49	40	69	79	53	97	72	82	35
61293	19250	291	553	945	373	504	470	558	699	696	519	594
93623	34000	332	426	335	395	647	756	383	516	425	549	315
39472	141450	2705	2256	3232	4699	2723	2852	3202	4784	2758	2651	2498
84622	250	6	6	1	9	9	8	7	3	15	7	8
86330	43300	1036	759	1332	901	805	725	479	484	436	894	1134
93765	3650	95	168	100	46	94	89	112	65	127	102	105
55024	2600	35	20	36	69	74	47	49	31	58	54	31
81524	20450	300	353	394	283	572	418	428	431	234	420	410
59117	1250	24	32	10	19	9	28	15	14	8	30	20
96075	50	4	1	1	2	2	5	1	3	4	4	3
57390	3400	91	82	66	88	87	125	85	90	157	125	140
21543	150	12	12	4	13	15	10	9	11	11	12	5
13618	1650	29	34	39	65	54	46	30	35	32	48	32
12163	13100	318	279	587	212	485	479	728	924	1351	683	467
40894	17550	255	159	184	291	305	296	249	169	271	164	467
23299	272150	4014	3399	4801	2754	3407	3316	2636	4322	4598	4436	6211
44332	4550	75	67	128	143	148	267	201	107	251	158	241
51380	250	8	10	5	5	11	6	14	4	3	4	6
70663	1050	42	48	40	41	85	16	25	34	20	18	34
41459	850	16	32	30	19	37	3	18	29	16	11	19
21756	600	5	9	11	20	7	15	20	3	9	9	17
46237	14550	550	447	409	296	436	355	696	225	371	552	515
91275	1350	24	29	34	19	46	65	121	38	106	75	56
12459	150	3	3	2	2	0	4	2	0	3	1	3
55673	28700	485	429	836	779	719	724	578	607	848	530	705
21963	9150	89	90	154	85	111	130	131	96	161	99	192
53406	20050	486	277	388	313	461	261	284	238	206	292	360
15008	15100	181	359	141	375	114	284	154	206	127	199	244
95884	22000	514	467	663	218	573	536	641	542	541	870	214
47219	9800	307	122	104	159	180	196	97	196	203	141	154
20280	126050	1988	2765	1340	1801	1341	1920	828	1436	1889	1328	1186
54619	23150	430	391	606	565	107	567	303	373	228	385	303
76086	22650	462	290	463	295	284	459	387	453	547	164	342
93310	13100	255	319	318	423	534	206	322	329	395	241	270
21935	400	6	13	3	12	18	14	14	34	23	15	7
33326	7600	130	175	90	101	84	152	55	154	81	75	84
101111	3950	32	129	105	125	66	69	58	82	39	57	84
63000	14900	308	161	143	251	98	215	242	321	161	218	342
38228	150	19	12	9	8	7	18	10	14	11	13	6
41859	262250	5469	5219	5400	4613	4932	4537	6848	3615	4875	5366	4929
19094	5850	190	220	202	239	144	323	128	212	216	143	99
53236	350	16	12	16	12	11	16	12	12	7	13	13
38467	250	9	4	3	2	6	5	3	7	5	3	0
67234	6700	59	86	161	48	113	84	105	135	131	93	50
82255	8600	102	166	98	199	117	144	256	142	100	103	95
73285	1900	34	21	39	44	48	39	25	31	14	40	24
59353	5750	150	104	247	141	174	393	195	278	301	387	440
98130	1300	28	37	29	58	49	43	39	54	37	44	51
98665	20250	464	674	395	380	339	585	495	350	442	553	294
55722	2250	22	53	49	51	38	35	36	17	25	33	62
73890	6150	97	217	116	260	127	79	86	191	123	138	167
53850	75800	1704	1230	1394	1032	1129	1299	779	994	542	1735	996
100427	1551850	43451	38742	24078	21818	28794	39088	33515	24098	20565	38074	29610
38821	750	17	18	20	26	29	23	30	28	15	23	14
100144	3300	87	46	67	64	85	41	57	90	56	83	58
67534	1000	56	44	20	34	11	28	5	26	27	28	21
60834	29250	736	603	923	766	1098	523	1125	790	814	713	781
19907	850	11	17	19	22	17	15	22	10	16	12	9
68707	2150	49	65	90	60	41	105	49	33	48	58	53
24119	10700	98	112	78	149	95	113	185	161	273	276	194
39540	650	18	23	19	23	25	14	31	25	8	31	15
82146	1250	20	28	21	17	16	6	25	27	18	18	21
42607	3050	48	35	36	73	66	54	41	43	68	51	49
96668	100	1	5	3	1	2	0	0	2	0	2	1
67630	700	8	12	7	13	10	12	8	18	4	5	17
44877	5350	94	39	57	59	73	88	54	98	103	19	85
32397	14250	251	146	187	294	91	147	187	146	210	240	286
101092	9550	127	70	105	122	55	73	118	127	125	171	60
90854	150	3	13	4	6	3	4	4	8	4	5	1
69273	5250	41	64	46	89	64	192	133	80	118	143	128
86005	51150	870	523	688	593	601	219	459	341	987	1249	436
48500	16800	353	390	610	445	348	387	505	716	407	602	330
58508	4400	100	108	206	69	251	141	149	100	58	88	107
52397	1150	16	54	25	27	17	15	32	38	25	23	20
21330	32850	464	642	329	576	735	413	682	830	614	289	353
100096	1800	25	20	83	44	47	71	33	56	22	76	43
96846	1000	11	17	14	5	14	20	23	18	20	17	25
77603	1850	39	53	28	49	30	39	44	32	24	28	28
98159	171200	2187	1995	4141	4847	1728	5502	3281	3261	5354	3982	3193
91071	11150	232	158	308	226	182	243	203	224	128	193	245
36159	91700	2327	1566	2094	1653	2005	3806	1370	3436	1241	1690	1721
48235	1750	71	45	47	40	66	71	47	70	100	48	27
80903	35300	577	1532	1822	848	831	836	1188	1211	965	1446	1231
35232	1850	32	65	52	56	29	43	36	35	26	47	27
18779	6550	105	143	69	93	98	67	80	164	95	108	90
95816	993850	20019	14710	24818	31483	21658	20602	17366	24719	16563	30367	22392
92364	38150	659	713	308	1074	755	599	662	1184	482	749	996
90821	3050	26	58	26	56	108	23	55	43	26	57	41
39931	5750	154	160	101	79	133	273	133	195	151	99	133
78622	14600	405	135	262	325	509	417	575	315	290	187	472
66416	89150	1270	1557	2052	1844	2036	2034	3647	4067	3687	4949	4236
84469	4150	51	70	37	58	50	57	57	31	53	56	43
26942	250	3	9	7	5	7	5	4	3	4	4	4
90918	3750	126	112	67	109	49	81	86	62	99	56	84
61452	9050	235	136	146	204	125	157	192	139	66	170	105
84705	9800	206	166	170	228	156	163	261	244	279	205	192
26443	172700	2890	2092	1712	2590	3163	2815	1725	2622	2251	2793	2200
49672	19150	321	493	439	297	258	469	381	308	174	351	300
81337	22800	996	633	688	798	757	706	1043	836	1566	504	717
27221	1700	13	18	30	12	28	22	26	14	18	19	17
48757	26200	644	1174	742	1007	1224	938	676	797	1462	953	1079
98594	842050	9367	8209	9731	10702	13877	10105	15337	9464	8144	18243	7971
43606	35950	721	511	1150	898	760	882	528	989	664	739	1109
