gene_id	MCL1.DG	MCL1.LA	MCL1.LB	MCL1.LC	MCL1.LD	MCL1.LE	MCL1.LF
50450	61	29	60	47	36	70	72
93128	207	177	181	166	145	145	118
88618	9936	15693	18950	18669	10499	29481	12939
55536	3	1	1	4	0	6	1
18659	192	192	232	192	168	163	217
62507	605	301	475	360	470	429	393
84106	30	25	14	23	34	36	25
57995	10	11	11	8	12	15	15
54640	10398	10744	17243	16121	8941	10678	14241
41161	63	93	53	27	58	88	110
51470	12278	13732	5171	12726	10877	15823	13478
68575	707	673	380	383	629	547	316
58710	121	219	127	86	235	170	122
29662	360	433	432	616	610	405	277
54885	912	496	490	450	310	797	273
24786	2137	2053	2626	765	1760	2033	1087
61538	439	286	554	418	300	408	395
96976	274	559	650	373	457	389	271
92711	369	206	115	148	191	210	189
42413	1380	2063	2824	1920	2097	2510	3283
33329	516	530	955	683	396	703	792
66994	25	14	22	14	15	11	16
20195	42	43	62	33	50	59	21
68633	321	783	699	567	576	328	653
71659	33	58	81	67	87	43	50
21071	67	206	94	102	130	208	173
87749	23	14	37	32	27	22	22
50919	102	106	134	91	17	76	75
93546	311	364	404	198	460	310	345
84495	1455	1901	1782	1172	1559	1831	1116
76516	118	139	84	104	186	145	101
35229	16205	15598	7052	8169	11961	4547	8290
74965	139	116	86	97	190	76	290
33155	42200	54053	50923	29076	73835	51356	29778
55459	1489	890	1279	762	787	692	913
91229	722	269	444	394	407	389	478
57350	98	42	40	103	94	37	54
29102	2	0	2	3	1	1	1
19366	130	86	107	122	162	103	99
21199	523	189	202	128	159	295	193
92448	7186	4561	12190	9123	5112	7339	10107
29590	6	3	0	8	11	7	12
77038	4373	6467	13692	12987	10819	3771	8643
61201	81	54	95	111	73	112	148
84231	589	1562	891	1868	1808	1579	1058
28688	2	0	2	1	1	4	1
78761	218	227	193	223	140	243	119
33533	62	86	90	33	95	34	60
21898	386	468	690	449	704	530	482
32838	175	239	308	222	239	194	307
56294	11	23	14	22	19	7	17
43087	1212	1217	857	769	988	1213	1370
98325	491	487	406	729	222	567	1043
13463	447	685	773	505	879	802	558
40295	822	950	1018	674	1591	896	1072
19662	1218	852	1580	1290	1001	1429	1350
80811	121	325	287	153	301	330	302
21161	12	11	14	10	5	11	21
22329	12	6	12	10	4	13	12
20664	2741	2783	2244	2187	2033	2762	3078
94218	894	647	558	694	615	568	511
26837	217	161	161	156	278	298	174
15000	61	39	88	75	33	49	51
11466	73	235	301	315	443	320	229
35003	183	260	373	294	295	261	235
95006	81	199	82	117	121	148	54
85350	32	37	74	41	44	19	36
99865	12469	15532	9314	14948	11096	12612	13292
97727	261	221	172	189	179	215	249
63339	92	67	58	63	59	55	49
20566	10	6	16	13	21	26	10
76169	28	78	39	68	111	52	106
55618	595	802	704	594	484	616	807
96861	399	1001	761	2225	989	1366	1970
67654	75	67	153	163	110	160	96
15505	134	208	277	147	130	149	149
68988	145	135	77	103	108	76	64
85109	23	24	39	9	23	17	16
42817	3258	1339	1423	2856	2379	1998	2929
72902	235	212	531	304	456	356	229
70234	12096	20214	24125	16625	28375	33445	27331
58796	24	44	35	25	21	51	36
24958	126	173	210	139	109	136	89
84483	1014	848	911	1085	1004	589	1000
38206	135	78	90	88	94	110	65
89235	13	9	13	16	7	14	9
21829	35	43	18	22	11	23	41
24136	304	169	270	164	134	149	93
46082	302	245	218	243	246	346	274
21569	92	132	158	206	150	240	152
52614	1075	3499	2593	2677	3832	3303	2152
46844	943	1004	828	1374	704	539	1746
72020	248	381	366	243	207	276	367
99240	233	118	106	75	307	191	205
65899	94	76	101	87	86	69	82
81684	606	400	458	462	512	383	366
44926	911	899	526	654	1223	1079	1088
82448	116	221	230	176	154	74	199
47091	515	240	427	249	229	527	347
82086	71	80	89	41	101	92	78
49400	10	14	10	15	5	11	11
53439	30	17	32	4	29	21	21
64299	664	665	1067	946	428	665	546
68222	534	252	616	370	318	226	299
83194	4088	5798	3221	4013	2197	4241	4701
37923	158	101	136	265	171	159	159
60099	861	869	810	641	1017	469	772
70568	1980	2764	2471	2755	3316	2731	1510
63007	1121	1671	1356	970	946	1014	861
18930	40	52	61	30	62	50	47
14124	154	125	96	126	84	133	85
28667	208	112	196	101	87	168	129
18185	43	28	28	24	18	20	29
56960	485	573	473	256	327	310	171
44761	1270	900	1184	612	1262	1378	2044
59374	77	113	111	161	125	165	97
28814	7385	12322	8295	10116	8717	2955	8400
98693	79	71	104	129	56	163	130
31462	96	102	41	104	157	92	161
60536	181	226	196	139	161	222	173
52172	27	43	16	72	28	19	47
21914	435	336	368	414	372	376	294
96101	94	162	270	113	75	179	129
58502	5140	4232	3089	3222	2728	3415	2021
57998	377	370	712	293	529	368	591
36229	855	461	455	569	319	520	555
90980	76	210	282	188	308	139	247
13308	8	12	9	9	14	10	9
84802	128	89	313	116	108	151	72
91871	42	21	26	22	22	38	33
56632	1164	845	864	787	1505	1724	1213
54190	161	129	132	155	106	172	161
28645	2973	4255	6478	2740	6282	4197	6742
81560	538	579	809	535	967	509	514
97523	601	3181	754	1628	1257	1710	1484
43229	109	183	215	234	357	227	173
31751	219	253	332	197	318	205	136
48685	352	573	635	590	382	675	552
72493	1663	1224	787	1110	1238	807	934
98063	38	59	31	63	47	52	50
75664	363	376	306	215	380	630	250
66951	36743	12088	16966	29151	15892	29796	14443
27494	94	59	107	117	142	86	134
39643	96	118	116	91	57	52	114
97468	42	37	32	12	35	54	33
28390	15	9	15	18	3	5	8
65425	1418	1803	869	1501	2077	1712	2438
69712	269	487	834	533	341	178	146
48192	195	402	354	145	328	254	332
90286	9629	6916	5388	6362	5903	7267	8331
37052	26652	28206	21742	17966	21786	12008	22139
89237	20	25	26	24	42	33	15
25850	1140	1607	1262	1362	1136	1417	1419
60139	683	1878	481	1190	1022	990	694
74392	344	254	456	357	623	348	285
47247	536	527	279	285	447	473	386
13193	140	140	170	119	119	146	188
42408	4114	3372	8239	3407	3182	7758	5144
20945	635	571	446	578	662	422	474
76101	286	218	253	382	454	271	348
50967	2063	3968	1914	1135	1882	1061	2845
95017	594	877	853	1470	1111	479	719
29902	397	490	357	247	377	349	265
37592	240	191	347	274	337	222	196
59930	4273	9584	4647	6490	5428	6253	4796
78016	369	364	349	408	310	289	270
85256	223	162	259	133	110	92	111
13203	12	31	31	33	18	24	44
79226	55	66	81	66	114	98	84
52738	13	28	25	16	25	21	18
83573	113	215	225	92	164	145	178
44163	242	198	403	454	326	331	413
66936	3	3	1	3	5	3	1
42874	207	104	128	117	162	180	186
70537	873	510	386	413	665	549	938
71744	186	330	178	205	144	283	320
15370	33	33	32	24	14	28	24
51737	1712	1469	2416	2407	1143	2566	2509
58005	42	41	35	31	37	39	53
99949	17	13	14	12	8	13	27
57243	11	18	12	18	19	41	17
68979	188	158	203	226	178	173	120
24876	1318	912	1004	1425	783	731	1408
96461	1795	1484	2165	853	3066	2347	1070
90372	192	322	178	372	309	135	275
60328	27	32	27	16	46	27	17
43947	33	54	56	32	44	45	62
90907	22	25	34	22	17	26	50
53223	151	121	102	129	114	100	97
89708	4	2	3	1	2	6	1
41363	117	165	136	324	123	261	239
32668	828	822	882	501	672	344	569
35441	61	78	42	106	110	107	53
18603	365	231	526	326	775	350	308
88801	14	30	23	30	23	10	35
96753	5	6	12	4	7	7	6
69049	22	50	62	33	24	39	46
33722	1253	1613	1239	2276	1780	760	886
59828	1064	989	925	1170	782	636	817
47836	51	182	162	188	92	88	97
92544	1609	1966	1649	1449	2062	701	1746
20707	109	77	74	84	97	84	81
75278	3535	3460	4888	3125	3715	2796	2294
69179	334	643	401	218	491	486	220
69303	34	49	55	78	55	50	31
33912	849	1049	762	675	618	770	1091
56281	27	24	51	29	19	55	31
56910	15	19	25	35	37	14	21
17825	6	19	9	19	25	34	33
92476	307	273	251	311	220	376	242
20474	124	116	109	157	157	181	199
51453	168	149	128	90	155	130	114
14313	93	79	83	41	49	104	74
43578	3965	6525	3716	4796	4520	3602	2471
49145	18	42	88	67	63	97	54
31728	36	51	21	34	20	36	58
90424	2590	2567	1598	2444	1375	1616	1064
26022	2423	2001	4400	2323	1613	2728	2398
99703	257	398	629	446	301	529	296
45325	4	4	7	4	2	5	3
13508	36	35	32	57	37	83	38
84978	658	593	431	391	759	682	296
70760	210	558	321	301	179	312	331
38447	4408	3482	2864	3546	2512	2786	4937
50031	8	7	17	7	3	10	10
38394	681	534	727	451	568	760	745
65126	19	62	25	74	65	48	79
98133	1789	2649	2070	2814	966	1142	1852
68616	128	139	110	134	229	79	130
61176	1155	1636	1365	886	2136	1271	1620
80572	46	41	26	30	54	58	27
25568	11	10	9	6	11	2	11
94019	12	20	22	26	44	39	30
44706	70	29	70	43	35	37	48
81003	24	22	17	33	22	44	17
27552	1821	1485	1383	3101	2057	1695	1907
12961	1781	2342	3179	1998	1821	3576	2982
19030	417	182	166	271	275	321	358
49958	29	17	13	35	15	23	14
13930	80	156	115	125	88	107	165
66697	22	36	35	35	52	22	42
13899	1397	2677	2139	2348	4332	2968	4851
65796	393	317	228	185	212	301	289
28541	346	489	879	805	918	548	1115
73635	73	86	36	151	91	65	47
47116	2	3	5	3	5	4	2
28949	29	47	33	49	37	42	27
67302	12	32	37	33	45	17	35
35015	144	419	188	296	364	258	280
15944	185	196	224	137	220	271	144
74332	49	60	15	59	32	29	25
50194	63	65	40	71	77	57	25
62863	4095	2343	2343	4215	3296	3879	3863
79898	17	44	49	53	13	31	47
68201	22	17	48	25	28	33	30
35206	115	143	75	143	76	99	79
32427	34	25	48	44	28	32	30
47295	119	66	86	77	70	77	86
47524	483	630	509	464	572	391	270
46139	3240	13422	15740	18067	12498	9238	7876
101275	6	2	2	1	6	6	7
64493	159	90	152	205	168	197	160
20495	140	178	372	414	331	448	258
93393	126	188	128	179	153	103	105
43933	165	57	98	82	64	91	138
43300	70	31	113	71	49	63	94
50958	1640	795	1212	1461	993	643	845
97501	67	104	139	135	120	193	147
41011	127	60	140	258	117	107	98
29801	162	212	112	215	175	91	151
29720	332	293	286	193	120	158	242
78683	109	131	105	118	65	85	213
81658	850	736	1281	1235	1505	999	793
86617	138	106	150	67	201	167	127
62132	157	185	167	219	164	226	261
25988	179	186	105	168	173	203	168
87978	14	47	77	26	62	41	38
71286	30	42	37	32	28	20	31
22006	10	21	11	14	15	17	14
22674	270	216	391	259	177	216	169
95236	62	44	42	23	50	59	30
51675	23	16	6	21	22	28	28
35939	201	220	216	326	197	175	285
95704	649	388	549	725	510	672	467
41210	5	5	4	6	4	5	4
31813	4531	4273	3447	3832	3042	3957	4576
59352	181	140	166	151	139	191	80
41415	83	143	167	259	117	135	117
78748	1499	1811	1257	1649	1633	915	1076
77780	199	179	150	220	172	220	220
98033	35	78	135	81	128	190	147
27756	12512	17264	17183	12158	13123	13301	14440
40338	11	14	26	17	15	21	11
99241	171	135	198	115	96	93	142
34907	833	713	1675	621	1377	1023	563
72536	11	13	20	25	19	9	21
41890	97	95	112	63	205	125	149
18871	374	267	200	513	239	406	396
19764	15386	26231	10791	16634	17047	20865	20442
12189	17	33	30	33	22	34	29
35780	137	102	137	173	136	236	130
55232	412	693	402	566	504	632	682
87226	244	168	102	138	161	216	341
89626	17	17	15	9	9	21	13
94268	279	396	599	229	400	458	209
58453	190	209	236	135	185	110	153
24055	320	338	346	496	597	381	267
19548	1039	1185	1536	1598	1001	915	1428
94908	1304	1385	758	700	1180	1176	639
37029	422	176	300	526	387	364	472
46682	244	627	355	273	265	352	294
63217	16	16	21	28	12	19	14
83602	103	273	424	292	343	240	130
55247	297	286	203	227	207	196	171
48214	45	73	39	38	38	39	81
25226	285	328	338	530	591	490	318
17392	37	18	25	30	37	34	27
41476	5152	4775	5674	5254	4973	7602	5455
58459	13691	13764	14251	15419	8536	10355	11175
63109	96	125	129	181	162	157	151
67846	406	225	413	306	258	316	470
35148	83	76	131	118	98	89	110
13390	2448	2325	1652	2704	1803	1872	3065
30054	482	1025	500	615	1019	612	771
61097	172	285	411	461	581	239	399
95682	127	97	66	81	123	31	61
50372	157	190	184	262	103	204	257
43621	21	21	16	17	22	23	34
94559	642	620	441	490	481	506	390
50566	42	56	71	40	37	23	20
40925	399	384	478	258	492	735	331
12215	194	182	235	203	145	139	74
13137	1192	1741	1087	1270	1406	1538	1911
69165	159	473	222	386	250	296	263
32761	895	1210	1764	1101	1012	960	1175
51178	35	38	48	31	26	31	16
71417	402	672	485	716	371	854	414
98867	156	59	133	135	147	137	141
48029	226	223	505	391	134	137	210
43770	252	275	135	216	202	168	101
45711	1341	1200	553	888	1300	638	1162
86385	3	4	1	3	1	5	3
62806	263	389	255	357	392	285	261
65644	9	3	7	11	14	11	7
58602	2217	2373	2593	2428	2692	1854	2187
33299	4	3	5	3	4	3	2
54808	8	12	30	28	16	8	32
98356	8	6	5	2	6	7	9
86745	3654	3419	4285	4789	3930	4489	2619
63664	13	14	11	13	15	16	10
56069	234	309	479	365	374	428	426
56813	47	83	41	62	32	63	54
57655	1	5	5	7	4	10	1
50866	86	72	73	47	78	99	117
11317	638	617	675	479	341	461	664
91715	120	73	52	101	119	91	106
23546	1374	942	974	910	813	985	952
36639	41	202	170	70	195	179	142
45269	175	182	435	451	527	327	308
20360	78	78	71	80	57	90	59
51649	310	340	247	159	561	457	235
37024	4615	9889	5201	2642	9472	9895	4048
92575	297	371	487	361	323	255	519
74148	122	270	241	243	237	238	117
76421	56	77	100	100	33	125	118
33476	16	31	25	29	30	33	51
91061	2331	2020	3383	1316	4301	3057	2168
100442	22	12	24	26	17	27	30
19877	33	33	29	44	12	19	27
25258	105	128	111	214	133	63	109
96427	63	53	62	73	53	48	75
57890	5930	4429	6637	3467	6746	10537	14706
61186	4	2	1	0	1	3	0
28649	350	318	290	446	414	522	391
13947	1039	511	747	460	740	486	448
44094	23	20	12	27	16	18	16
47452	42	85	118	82	60	99	106
48252	343	484	242	371	516	271	314
47073	3541	6302	9897	5650	6126	7373	11272
93471	24	13	18	18	32	15	22
55070	11	20	16	3	10	8	9
90440	1149	1334	864	947	2195	1195	850
82717	4088	2664	1479	4494	2223	4852	2336
65867	76	45	88	54	87	103	58
49347	1	2	1	3	1	1	2
51974	2362	3882	3476	3418	3072	3548	2789
95336	114	97	76	104	135	78	121
91879	1400	1223	871	1934	1073	1940	1839
90992	114	91	141	104	106	86	88
70344	104	100	100	100	105	50	84
77878	79	214	107	127	170	102	65
86403	3776	4342	3428	3228	2691	1797	1225
55617	3318	2545	3370	3921	3299	2378	1826
35294	1	1	1	4	3	2	3
13005	9	12	28	31	29	13	38
62255	4940	4499	2557	3360	2111	5575	5679
76752	78	93	62	80	44	111	81
35339	16	9	11	7	6	19	14
51172	158	233	96	136	69	123	230
51563	134	78	94	56	83	189	185
61949	143	100	163	132	142	107	112
45838	71	44	81	38	116	34	63
85699	98	68	99	74	136	111	66
28050	45	65	63	47	71	116	54
29396	261	389	279	279	430	320	147
21110	29	22	30	31	16	28	23
58726	46	97	52	66	93	52	96
65463	130	136	66	75	89	190	116
60716	2091	1665	2621	3668	2805	2153	1829
44328	137	398	273	408	136	180	290
33108	61	108	127	98	60	204	126
60530	422	238	216	402	416	576	349
97197	507	533	287	396	459	399	347
38487	728	921	1031	788	1758	1517	1814
47634	690	414	568	358	345	430	555
52771	8046	3821	4633	6650	4864	5513	10052
14765	1121	2266	1474	2033	1944	2422	2855
25141	233	164	115	125	146	70	151
30696	45	90	64	57	39	129	63
68974	530	1620	2243	1280	1404	1381	1715
83020	790	485	658	329	323	512	421
37220	158	78	161	78	100	109	60
39554	6	12	6	8	4	11	7
90129	2	4	4	9	8	3	4
27289	197	603	661	1123	608	1091	986
49379	945	809	681	831	1179	795	977
56427	649	587	688	412	854	448	842
42194	16	10	7	5	8	6	3
63212	1453	2421	1305	1613	966	1218	1367
41658	87	21	26	42	43	59	59
58462	357	394	390	128	453	517	406
17618	133	173	538	379	190	300	285
88013	20	47	32	43	45	18	35
47537	44	55	28	39	66	54	49
68536	5	2	2	4	3	1	3
28657	23	36	30	35	59	17	38
56946	2	7	8	10	5	11	2
14416	145	362	322	463	288	299	417
14055	115	228	125	210	130	112	193
69302	861	2775	905	2087	2843	2496	3712
58516	302	278	219	426	266	246	370
22270	51	27	22	74	49	66	47
81173	371	85	420	324	220	384	419
60512	109	69	107	78	70	43	147
42640	303	887	478	758	584	434	1083
13875	285	319	280	313	347	446	475
48631	20	18	30	38	16	6	44
20882	103	166	95	134	95	167	97
55115	251	158	166	136	192	341	171
93883	67	86	54	96	97	93	50
37903	1090	930	768	836	402	1099	903
20389	3522	4526	8188	5397	3874	2874	3467
57846	113	81	112	31	87	87	65
14446	96	60	60	60	133	82	162
58735	0	0	1	4	4	1	1
78104	111	142	148	156	177	157	91
56806	67	51	56	98	57	47	68
96705	3	1	3	1	4	0	3
19433	200	452	219	360	259	226	238
97287	982	484	609	437	517	614	531
42293	33	37	16	35	53	54	20
79645	92	100	72	70	117	102	65
72782	23	18	15	15	17	16	37
18461	857	1085	441	793	1076	452	961
44566	7	6	7	3	5	4	16
27463	216	153	90	47	47	55	133
58578	4568	6923	12534	18153	13379	13248	16460
43757	277	289	236	379	452	390	471
94770	413	609	733	430	569	468	226
56475	58	127	122	67	109	142	116
82866	21	13	10	23	9	10	9
82845	140	216	153	171	93	136	79
35001	304	301	254	255	222	297	456
32332	15	14	23	18	17	14	14
80102	150	326	269	235	256	322	152
53715	2110	1832	1491	1268	777	3575	1928
43927	1870	2008	1306	938	1040	1539	1640
55570	13	4	6	4	10	13	10
94073	31	16	23	19	18	22	4
21503	2	1	8	8	4	5	10
52067	1631	1377	930	1312	1329	1397	1527
41553	410	639	414	764	576	615	986
63909	800	452	282	738	425	474	558
12814	30	36	14	19	29	25	37
15508	14	27	17	8	9	18	23
86872	129	107	126	167	185	209	91
51672	188	181	133	309	220	229	231
83457	28	19	39	26	31	18	27
88838	136	216	298	258	121	116	232
47728	577	729	397	425	748	1245	526
32747	189	306	297	141	221	272	284
77622	18	25	27	16	6	16	28
94064	4	1	2	1	7	7	15
93352	73	119	106	127	86	163	93
64691	279	334	211	183	383	592	251
49210	88	29	79	134	96	94	131
17615	89	64	75	77	71	56	80
81192	36	30	29	39	54	54	31
70514	989	855	531	734	602	628	761
53490	171	265	138	413	370	222	152
73287	213	230	336	189	226	221	251
85997	22	31	24	23	35	18	25
17572	61	38	25	55	29	51	41
81972	204	234	158	170	342	250	379
23967	22	33	12	34	22	44	16
22122	13	16	11	9	13	7	6
96817	88	78	145	133	100	59	51
31002	1573	1362	1514	1643	1393	3596	1354
80049	177	467	72	214	102	174	206
43842	2991	2343	3059	2722	2541	3022	2811
15734	124	175	157	234	253	433	197
86526	72	85	87	121	74	92	143
92081	10	9	13	1	14	7	10
34669	43	65	48	44	44	50	55
48691	3060	2886	3613	5177	4790	3162	10135
38842	358	233	276	177	282	375	425
58614	598	652	300	894	735	835	640
46798	424	1253	1936	1564	1067	2656	794
22023	128	286	192	118	127	197	103
27373	126	94	90	112	143	163	73
99331	246	236	112	187	137	121	322
91444	618	1072	465	1020	476	855	471
42996	714	708	339	1596	542	735	888
22845	331	1011	496	616	789	709	1101
92628	239	173	186	217	175	189	224
29985	33	51	22	35	47	57	18
77289	57	128	104	100	92	83	92
21181	32	12	16	31	22	32	7
82733	1125	1637	1354	778	1284	918	1513
77768	1	3	4	2	4	2	6
24416	95	231	127	128	319	191	244
69703	11069	15661	16748	21047	16517	11208	20794
27165	55	114	83	62	46	44	35
87807	11	5	16	8	20	15	18
77011	258	142	92	166	153	224	190
54305	2061	2546	3538	1309	1530	2192	2784
64844	96	199	190	149	95	127	143
13583	718	201	439	519	315	433	401
75957	212	184	254	138	293	268	198
29332	60	144	81	92	40	58	71
24545	42385	33066	60633	28869	42354	50169	31876
32303	154	176	97	227	153	180	171
32318	44	60	85	55	34	61	41
33256	73	60	49	33	118	84	49
48316	456	334	539	303	264	133	411
34366	342	365	315	213	550	343	282
89654	608	843	1591	1977	2606	1293	1483
50055	185	215	194	210	105	149	238
99335	6	16	8	7	10	11	6
41513	479	316	746	205	419	323	481
60074	92	84	95	104	90	70	88
64367	83	100	187	129	75	65	95
54028	16	11	9	14	7	9	6
33602	33	37	54	54	26	38	39
30064	34	24	25	27	44	27	58
12760	69	69	115	215	216	216	178
26158	5	17	6	6	7	12	12
101089	101	176	195	248	224	99	284
38779	293	189	279	339	83	223	259
68307	20	20	22	18	13	19	16
37381	30	71	51	40	35	44	61
46019	30	40	26	39	35	35	26
33747	861	1286	814	1270	1045	1074	991
74738	0	3	0	1	0	0	1
100672	96	55	68	66	146	115	74
81879	3	3	5	6	7	6	6
68103	64	49	99	76	77	53	83
98537	1185	616	875	679	877	925	751
47567	39	18	51	62	55	33	84
20911	140	168	172	180	290	171	302
68828	10	19	52	55	30	37	26
82193	7719	7995	8148	9141	8177	9081	6033
18926	1017	1160	708	998	981	731	1076
58224	2069	1670	1681	1005	1701	1207	1400
94180	5	14	13	12	12	15	24
36257	18	17	13	21	18	25	14
50784	1933	1359	3324	3911	2316	2065	1375
44547	152	99	86	77	74	59	96
90189	88	78	92	49	130	67	106
66510	353	223	231	432	270	258	400
52570	15	18	8	16	19	11	15
43831	428	919	1002	842	834	788	1001
93071	124	211	85	141	148	161	224
79303	279	610	637	449	525	725	610
97586	74	45	45	20	54	24	42
68739	463	533	397	497	271	607	349
26844	25	46	32	49	46	54	39
27058	1005	784	1259	1074	919	975	575
85660	1793	1314	1770	2311	2111	2165	1083
33297	1092	790	1167	1775	1550	844	750
31831	364	336	279	367	394	438	440
101006	808	572	330	909	896	664	467
13558	1	0	0	1	3	2	1
14691	1164	1040	456	297	878	1254	1107
54323	81	50	90	85	48	71	169
37534	195	156	101	113	89	188	176
86352	70	58	158	85	107	83	115
14786	9	4	10	16	6	11	9
38274	50	58	45	59	80	32	36
43725	717	1306	1529	750	559	1001	1195
24489	2500	4295	3665	1341	2760	2564	2565
22906	40	45	92	59	49	34	43
14620	23	14	29	12	27	31	17
53554	1701	2426	3612	1711	3138	3000	1702
32118	31	25	20	22	34	27	16
51567	13115	21545	15330	10426	21948	19851	14524
92995	256	211	196	172	206	147	179
54441	26	12	59	31	44	22	31
64371	1026	1230	746	1385	1245	624	1412
33218	6973	3352	5452	7127	5609	4458	3954
75243	17	16	17	6	9	11	9
66362	3659	1929	3487	3346	3719	3725	4961
83031	49	88	60	109	76	99	143
47751	3059	2369	1679	3202	4085	2188	2282
11481	80	132	160	59	213	182	223
84169	9	5	8	8	6	7	2
73908	420	472	235	387	560	541	462
44631	671	639	689	641	587	574	1398
44880	15951	11196	8820	8543	17680	9493	4375
21872	4408	4479	7013	3798	3947	1948	6295
24988	1019	450	637	981	634	898	732
64222	101	78	82	121	76	127	69
19132	54	103	80	172	104	87	130
55500	57	48	78	67	91	43	72
82490	41	55	23	46	15	41	22
87687	86	108	67	56	71	112	79
25827	0	0	1	3	2	0	0
93816	300	514	609	473	680	370	263
90227	77	313	356	214	369	160	295
21256	17956	27286	26313	31992	24058	32500	22244
80323	604	527	1303	950	468	969	766
95243	43	43	33	47	66	47	58
34072	312	824	652	881	318	249	197
74657	15	9	13	23	10	8	6
57140	76	67	56	36	65	83	44
64021	3	2	5	1	5	7	2
31053	2998	3371	3811	2165	1633	1904	4194
80140	715	416	937	816	424	707	460
77227	25	18	22	10	10	27	14
94844	198	153	186	92	82	169	282
81380	2483	1263	1706	824	1515	670	1436
90811	372	407	389	447	133	422	769
85349	304	239	368	447	248	416	161
48015	46	51	42	35	44	24	22
40495	37	62	43	48	33	30	25
27526	92	140	246	231	191	154	129
75786	1091	887	892	1026	719	735	824
38424	37	52	25	44	25	26	45
69733	17	16	13	16	13	32	12
92583	2286	2069	1085	2919	1515	1525	1570
88858	24	10	39	36	32	21	23
35764	1474	914	1627	979	891	1160	1847
67065	185	219	247	118	269	194	166
94423	503	1992	1857	1237	2515	1710	1115
41309	6476	3273	4999	3141	2476	4791	4954
25327	755	554	488	918	529	661	717
86382	738	797	779	712	781	627	553
68202	21	20	34	36	44	20	31
41602	26	39	26	62	25	41	38
59023	693	644	592	350	662	530	490
52274	3660	3680	3429	3911	2785	4544	2263
13661	2583	2322	4045	1839	1816	3108	3442
52367	14049	14678	24748	14934	6247	16706	12163
28005	366	245	256	229	235	450	286
29760	201	274	155	190	217	255	237
24260	1426	1102	1593	1370	870	651	1125
81119	230	217	88	254	119	231	140
30944	84	284	239	206	262	212	500
99439	9	13	11	24	6	10	12
29170	1487	1417	795	993	1591	930	1731
78217	14	28	16	19	31	9	22
90035	278	1150	939	1381	1152	966	710
47749	5	21	15	27	16	17	9
44522	1019	2401	1610	1034	1267	1606	1878
88515	7	32	20	23	20	21	20
45215	812	519	420	1256	1089	1274	860
26601	6	28	15	7	13	12	12
19201	26	79	43	64	65	49	57
99175	1937	1199	1122	1978	847	1449	679
73701	31	32	21	13	37	44	28
87298	255	101	165	259	246	312	185
36607	76	25	54	83	93	26	75
14329	4	1	2	1	2	2	2
17860	182	302	220	288	393	267	228
17929	318	386	302	364	462	447	281
90202	24	5	12	15	27	12	14
44281	261	742	330	712	1092	612	531
67006	42	25	32	44	47	30	22
91257	36	17	32	15	14	32	13
56568	61	167	191	58	92	229	206
17425	53	50	67	30	41	46	30
70017	9670	12929	11306	11033	20517	18251	19514
17771	1	2	7	11	6	12	4
29456	647	463	655	803	523	939	361
46991	748	565	591	1507	1960	872	614
69436	1	0	4	3	1	4	2
24395	1	3	6	2	8	7	5
22533	593	353	318	677	365	471	358
48769	54	72	40	84	76	76	49
60977	208	466	287	442	239	390	411
75130	1465	868	1061	1778	873	829	1835
27634	90	64	25	75	80	57	91
72088	21	17	34	22	29	13	15
80797	0	0	0	1	1	2	1
89961	155	343	223	316	220	313	214
33459	35	43	20	19	8	25	17
71298	221	314	392	260	216	386	343
83057	350	692	460	359	339	335	615
84926	6	9	12	4	8	2	9
58179	7694	6629	4798	3264	6933	6002	4942
73824	1124	1743	804	1997	1641	2434	1376
31421	820	778	1182	763	1322	1015	1277
31679	30	14	3	20	17	9	14
86079	71	83	35	72	94	57	70
60194	68	57	69	34	35	68	50
59106	77	67	51	89	68	61	39
94690	17	13	18	15	22	12	34
68673	321	300	254	489	329	260	255
41913	266	688	797	674	612	829	759
63699	287	305	780	411	871	581	686
90044	47	46	58	55	21	51	70
30646	1895	4821	4028	5711	3701	3530	4158
34468	256	230	178	284	216	193	209
24991	0	3	0	1	2	1	3
66915	61	64	27	42	64	65	70
90727	177	142	207	109	163	126	212
23352	1686	1040	1614	1193	1554	1005	1867
100922	137	152	108	93	83	48	145
78110	100	79	61	50	59	58	97
41518	24	26	35	28	42	43	44
87434	906	272	586	590	647	692	915
88973	43	114	90	60	141	88	116
23936	44	44	41	65	75	48	40
54430	41	35	16	42	22	22	33
87497	483	484	574	393	719	656	810
99009	62	62	65	39	33	39	57
43636	2	5	3	10	8	17	5
94737	864	1251	473	517	594	288	464
73225	30	20	24	35	25	22	26
12418	298	240	229	399	128	529	406
28246	178	772	229	306	145	254	432
45194	2247	1574	961	1601	2399	1707	1034
76109	1542	1011	2290	922	1235	1300	1166
13291	23	22	36	37	39	51	24
96473	102	196	111	67	166	71	145
68519	9	11	8	13	13	19	10
49220	4240	5687	3808	3602	2986	3618	4077
45228	352	603	467	140	443	340	208
16212	3007	2998	2699	2466	3983	1819	3537
100287	67	90	63	84	71	68	107
38470	2	3	3	1	2	2	4
90906	2992	1955	2791	4674	4412	3693	3945
33091	150	196	148	157	230	128	224
82667	293	257	248	234	267	154	200
24146	247	174	202	183	304	174	201
74677	483	493	348	470	489	294	640
54001	767	385	284	626	191	357	331
38063	3	9	4	4	5	3	6
98909	1492	2481	3386	1874	2725	2320	2990
22462	39	59	49	119	53	42	31
71354	58	68	46	79	58	82	71
