gene_id	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N61311R_untreated	N61311R_dex
ENSG00000237618	750	14	21	42	32	19	29	23
ENSG00000200323	74800	904	995	1666	509	607	1052	1111
ENSG00000166685	12350	272	228	233	477	440	467	301
ENSG00000226332	300	1	6	6	6	8	4	5
ENSG00000116542	209550	2235	3991	3365	2685	1469	2469	3656
ENSG00000166920	1024750	15040	41417	16655	20471	19131	31298	11061
ENSG00000188895	1350	19	33	38	24	54	27	39
ENSG00000107264	7800	119	142	237	270	146	350	224
ENSG00000125903	78650	1936	1771	2799	2875	1879	1898	1618
ENSG00000129199	400	3	6	12	3	14	12	6
ENSG00000166564	100	0	2	2	6	2	3	2
ENSG00000163663	600	13	8	2	13	6	6	7
ENSG00000126345	2550	19	69	53	29	69	48	49
ENSG00000175849	2250	53	106	60	29	40	47	71
ENSG00000175028	20400	294	584	269	268	147	372	479
ENSG00000124880	23550	262	590	260	585	230	451	139
ENSG00000111445	750	10	13	11	12	17	7	17
ENSG00000122026	18100	537	464	322	525	452	237	416
ENSG00000186024	379600	6642	4115	5803	3900	2227	9649	10227
ENSG00000224991	116200	1740	1838	3029	2460	886	2858	970
ENSG00000198390	50050	1898	666	1754	506	1015	1595	1411
ENSG00000183274	6850	200	235	103	153	149	171	132
ENSG00000154264	45050	994	1119	1287	1207	1180	1052	1525
ENSG00000235718	900	15	23	13	25	23	16	22
ENSG00000157471	37100	351	329	907	739	409	336	412
ENSG00000117537	5800	97	205	90	158	162	178	137
ENSG00000222195	51650	958	799	1698	1669	1750	1281	1191
ENSG00000122915	18000	241	282	427	251	304	412	316
ENSG00000123451	1150	13	23	27	18	22	11	16
ENSG00000146588	11700	207	109	105	311	155	100	191
ENSG00000216308	78450	2302	1829	1480	835	858	2767	2730
ENSG00000111109	800	13	6	15	14	17	12	17
ENSG00000169324	2950	62	80	42	158	35	129	27
ENSG00000180038	2550	33	19	22	33	36	26	25
ENSG00000184633	350	4	3	7	8	7	8	7
ENSG00000126980	55550	685	582	1424	851	766	796	606
ENSG00000198883	121750	2372	2067	1842	2524	1928	2558	1631
ENSG00000116408	29200	644	426	675	912	728	558	627
ENSG00000239965	6750	308	145	151	337	277	265	192
ENSG00000111933	9200	113	96	97	85	58	179	151
ENSG00000193148	9700	203	181	237	298	250	157	221
ENSG00000230500	2500	21	37	27	24	52	27	46
ENSG00000118412	49850	964	364	830	809	990	979	631
ENSG00000181434	77100	923	1681	1616	2337	1105	2143	432
ENSG00000237408	74050	1062	1471	1455	648	682	833	837
ENSG00000116818	2700	29	52	59	41	21	47	42
ENSG00000133046	9800	97	171	156	200	166	195	262
ENSG00000123889	5500	115	176	46	91	86	112	75
ENSG00000167668	453550	5471	4498	4155	4003	7348	7265	5847
ENSG00000239202	15500	169	149	262	389	118	151	275
ENSG00000235431	200	0	1	1	5	6	3	1
ENSG00000183091	19150	253	469	216	327	182	205	280
ENSG00000138618	224500	4717	5826	3995	6666	7708	7102	6336
ENSG00000229918	31500	311	667	389	466	691	366	425
ENSG00000120600	23350	590	582	572	781	1080	1626	782
ENSG00000158981	4250	209	123	127	224	230	154	166
ENSG00000151375	100	2	3	1	0	4	3	3
ENSG00000214526	200	5	2	4	5	3	3	1
ENSG00000142197	900	8	11	10	11	21	17	12
ENSG00000219557	6450	123	82	72	181	136	125	146
ENSG00000106299	28150	329	434	204	210	254	531	215
ENSG00000124682	22400	488	880	620	540	695	538	317
ENSG00000188810	3850	112	55	81	63	55	48	95
ENSG00000183190	30400	879	1348	1573	1416	799	1133	721
ENSG00000186882	2400	115	37	90	57	52	97	109
ENSG00000233381	1750	17	43	47	33	52	50	35
ENSG00000186307	53650	974	875	870	339	1541	569	613
ENSG00000172760	950	17	21	26	30	32	28	59
ENSG00000139892	50	2	3	1	0	0	2	0
ENSG00000184693	350	17	11	15	13	19	38	23
ENSG00000111350	21050	190	633	127	332	160	311	146
ENSG00000175344	50	1	0	2	1	1	1	0
ENSG00000148487	4300	93	140	52	70	62	130	123
ENSG00000209719	3400	45	33	45	43	64	102	47
ENSG00000114492	500	12	12	9	14	9	13	4
ENSG00000212348	150	6	6	3	1	6	7	8
ENSG00000241124	4350	38	70	40	24	69	59	41
ENSG00000156900	1500	30	61	28	75	56	53	22
ENSG00000138997	75700	2136	1273	1223	3178	1312	2106	2262
ENSG00000215002	9650	384	389	326	222	319	209	368
ENSG00000122879	250	9	14	6	7	9	6	8
ENSG00000242181	850	16	32	17	34	17	13	49
ENSG00000200111	33050	385	720	736	293	492	378	669
ENSG00000144522	313800	6745	6415	6673	5269	9442	5154	5662
ENSG00000150333	17100	275	316	241	415	261	234	363
ENSG00000156130	12200	210	216	509	428	334	128	333
ENSG00000140802	283250	5325	4938	6138	7842	4926	8645	4578
ENSG00000247795	6650	130	228	108	128	145	104	117
ENSG00000154699	7700	87	104	177	205	106	236	76
ENSG00000185669	300	7	4	9	13	3	12	4
ENSG00000139544	3100	45	84	42	26	34	47	29
ENSG00000237634	423050	8551	14538	12279	10208	5675	14167	13042
ENSG00000208251	550	15	9	13	12	9	2	6
ENSG00000216205	9900	195	166	100	196	103	161	144
ENSG00000162317	550	11	11	13	12	8	7	17
ENSG00000111894	7300	218	214	263	79	133	203	136
ENSG00000158938	50450	1119	1224	604	961	898	996	755
ENSG00000156912	6200	93	73	72	141	61	103	118
ENSG00000213313	25200	641	1147	815	581	815	582	891
ENSG00000124047	77800	415	1053	524	1386	434	1496	706
ENSG00000132213	8300	404	412	324	367	483	324	283
ENSG00000208095	311000	3101	4679	3654	5540	2976	7388	4694
ENSG00000215533	27700	424	694	1254	396	739	462	403
ENSG00000192153	6150	75	140	73	108	81	93	107
ENSG00000200890	2600	22	32	35	34	44	31	47
ENSG00000137419	1150	28	45	33	42	41	28	24
ENSG00000153092	18900	345	221	347	382	539	400	399
ENSG00000217440	2050	75	88	73	68	78	56	79
ENSG00000236662	1092450	38820	27352	47549	32351	20246	46257	33730
ENSG00000159746	372550	7446	8932	4717	4793	7202	5988	4763
ENSG00000110856	4850	131	81	92	72	80	130	84
ENSG00000148221	4200	72	75	63	76	82	124	59
ENSG00000243395	135600	6546	2848	4445	3515	5421	4701	5228
ENSG00000204768	100	3	5	2	1	1	5	5
ENSG00000249629	1150	36	59	48	34	108	81	42
ENSG00000183057	32550	605	771	885	772	1164	507	650
ENSG00000233741	1850	9	48	24	24	13	32	30
ENSG00000115436	1950	61	59	59	51	51	56	56
ENSG00000175593	3650	67	50	35	44	52	69	85
ENSG00000100059	32300	656	573	680	411	695	231	441
ENSG00000220743	12550	214	244	169	123	221	286	155
ENSG00000200946	17950	277	348	345	497	281	450	233
ENSG00000241506	34450	429	458	399	357	420	611	510
ENSG00000141719	8900	209	178	125	116	217	186	106
ENSG00000246831	33800	1671	1307	898	1643	1510	646	1686
ENSG00000178696	1400	35	62	26	30	59	19	25
ENSG00000121646	150	7	11	1	5	12	4	5
ENSG00000198372	650	4	13	3	5	5	9	2
ENSG00000176225	500	5	2	3	10	5	8	9
ENSG00000240055	2500	36	38	47	37	50	62	82
ENSG00000194320	43850	1293	736	1172	1146	655	1399	1293
ENSG00000240366	11900	201	309	216	368	247	216	228
ENSG00000188639	3500	39	77	33	100	51	43	16
ENSG00000206857	900	17	25	24	13	12	13	12
ENSG00000231638	2650	16	78	81	103	49	48	17
ENSG00000196445	3050	110	52	59	68	48	56	40
ENSG00000200188	1500	46	102	47	35	64	65	20
ENSG00000167462	350	6	9	9	4	11	2	4
ENSG00000126327	3000	46	53	41	66	49	60	72
ENSG00000119850	33500	1381	1039	1028	1242	1042	1019	1700
ENSG00000152569	150	3	0	3	1	0	3	2
ENSG00000110841	8750	126	91	90	139	144	98	134
ENSG00000185244	100	3	1	2	0	0	2	2
ENSG00000185875	12150	230	334	141	124	70	248	167
ENSG00000205253	1500	51	33	51	26	77	47	38
ENSG00000121944	50	2	0	1	1	4	1	2
ENSG00000175631	8050	116	104	168	294	267	245	91
ENSG00000118281	867050	4481	8688	6580	7458	5237	16488	4042
ENSG00000214628	28700	286	334	165	320	188	362	178
ENSG00000162932	29600	2103	1497	1428	1735	1223	1224	2009
ENSG00000150909	8500	155	106	78	114	106	235	196
ENSG00000190358	100	0	3	0	5	6	1	2
ENSG00000244254	14150	612	335	422	324	260	520	314
ENSG00000164242	1900	32	55	93	81	99	17	61
ENSG00000157690	500	8	1	8	11	17	10	13
ENSG00000112500	31200	610	690	505	624	416	1167	466
ENSG00000175462	7300	271	292	355	391	163	312	203
ENSG00000115592	3150	27	43	43	42	53	58	34
ENSG00000161485	17650	681	966	747	844	701	577	898
ENSG00000142497	1100	23	34	13	15	29	26	24
ENSG00000213632	33600	322	486	419	585	248	582	419
ENSG00000161066	950	22	38	15	23	25	29	26
ENSG00000150797	23700	391	487	521	402	598	519	433
ENSG00000127706	550	15	30	15	20	4	15	14
ENSG00000248771	126350	3626	3830	3838	3417	2764	4010	2858
ENSG00000203384	11250	337	183	175	283	264	283	184
ENSG00000166123	104050	2080	3837	2161	2711	4075	1404	1855
ENSG00000212576	1950	36	59	11	63	26	57	17
ENSG00000113966	2000	53	35	50	25	53	44	51
ENSG00000142122	27800	806	673	581	596	784	1121	588
ENSG00000165220	0	0	0	3	0	2	0	1
ENSG00000201150	650	10	7	9	22	10	11	23
ENSG00000120938	66450	2146	1200	1303	967	881	715	528
ENSG00000227306	17150	504	213	286	389	427	631	440
ENSG00000130984	49300	994	693	1171	1059	1504	652	851
ENSG00000118493	5050	88	62	89	79	78	53	78
ENSG00000103727	21700	455	389	279	579	733	327	568
ENSG00000218914	2250	48	17	28	27	38	45	40
ENSG00000215398	950	9	9	14	7	9	5	12
ENSG00000205607	250	5	6	3	6	10	7	3
ENSG00000189018	2550	63	32	40	66	46	46	38
ENSG00000115081	1250	37	44	47	27	64	54	41
ENSG00000130416	2000	53	52	25	47	70	42	67
ENSG00000155898	150	3	5	1	3	1	3	2
ENSG00000117830	150	3	3	5	2	2	0	0
ENSG00000228359	2250	60	73	54	43	87	82	79
ENSG00000211141	12850	278	176	101	238	142	252	209
ENSG00000198328	1200	28	28	14	53	61	49	83
ENSG00000227075	1450	24	25	17	44	32	6	40
ENSG00000199583	50	0	3	1	2	1	0	2
ENSG00000164889	530500	6893	7860	5571	9524	9018	8176	10789
ENSG00000114009	300	13	15	6	14	9	14	18
ENSG00000155237	202250	5285	4121	3205	4661	2711	5520	3873
ENSG00000164540	158000	1642	2047	3643	4393	3049	1642	2615
ENSG00000103722	14000	175	337	214	251	276	215	235
ENSG00000167591	1700	61	64	38	51	41	34	22
ENSG00000244002	5550	161	129	281	163	184	217	140
ENSG00000194368	750	7	15	14	15	6	10	13
ENSG00000238172	13900	309	250	214	175	513	225	222
ENSG00000177737	6500	141	216	150	91	160	148	189
ENSG00000198802	33200	600	381	382	246	359	443	598
ENSG00000184399	38800	617	1154	1106	875	518	1244	569
ENSG00000237638	146750	4090	5286	4419	5038	4746	5106	4964
ENSG00000224150	2050	66	79	50	65	25	75	77
ENSG00000236970	68900	951	1171	2076	755	1189	535	1021
ENSG00000154187	1650	42	10	21	32	29	44	33
ENSG00000206352	900	19	28	22	16	35	21	13
ENSG00000164759	700	47	11	53	60	42	38	34
ENSG00000108458	1150	36	16	11	15	31	15	7
ENSG00000224978	43200	1354	947	1531	1190	1109	1848	1104
ENSG00000245364	39700	494	793	655	1138	973	719	798
ENSG00000159518	55000	872	2224	5461	1256	1075	904	2421
ENSG00000206154	7200	86	173	178	191	114	104	251
ENSG00000194756	16750	216	252	511	307	331	210	174
ENSG00000222403	1500	36	42	55	22	51	52	42
ENSG00000171091	1200	15	11	18	14	5	14	16
ENSG00000166597	24200	355	328	505	377	293	228	239
ENSG00000199449	12150	219	199	177	159	234	273	151
ENSG00000214316	700	13	19	16	11	19	18	10
ENSG00000159376	56600	380	488	400	966	506	980	561
ENSG00000204566	200	2	6	2	0	2	7	7
ENSG00000175934	6750	118	79	72	102	77	90	83
ENSG00000134932	2200	62	46	25	62	25	15	25
ENSG00000177951	2000	52	53	29	60	92	25	50
ENSG00000248529	2000	21	29	22	35	19	43	19
ENSG00000138883	63450	1107	849	878	886	1453	945	1046
ENSG00000244188	38700	607	268	346	351	277	495	414
ENSG00000120306	90100	1464	2626	2082	1840	1638	1259	1740
ENSG00000143746	6150	255	283	114	111	142	130	160
ENSG00000231143	800	19	16	10	14	14	12	4
ENSG00000206011	2750	40	71	69	32	42	100	56
ENSG00000226969	550	18	6	9	12	23	17	10
ENSG00000174829	19450	393	219	425	687	442	174	339
ENSG00000112850	52300	1130	1809	1327	1300	642	991	1974
ENSG00000154591	31850	322	465	132	477	78	595	405
ENSG00000181051	3800	22	25	40	33	39	40	30
ENSG00000184825	2300	93	51	37	16	65	50	85
ENSG00000153067	12450	334	261	253	232	233	189	157
ENSG00000181687	300	5	13	10	12	8	19	14
ENSG00000191004	15650	181	216	117	185	297	111	114
ENSG00000231731	7800	186	235	249	128	232	186	253
ENSG00000248579	2500	25	57	56	34	36	34	45
ENSG00000108429	2550	52	42	27	26	44	123	42
ENSG00000236466	13400	217	145	179	262	169	269	239
ENSG00000103379	750	9	31	20	50	36	19	24
ENSG00000175414	1200	30	30	36	24	36	12	59
ENSG00000175065	51600	765	448	607	868	503	1095	506
ENSG00000168138	16700	170	229	142	151	153	248	188
ENSG00000120008	211650	3200	5648	3947	4861	1847	3656	5656
ENSG00000128152	1500	21	16	20	12	20	22	25
ENSG00000175690	200	1	4	10	1	3	7	3
ENSG00000189462	78650	671	488	582	811	622	1083	1017
ENSG00000188781	41700	844	513	695	828	832	772	766
ENSG00000201962	1200	47	40	10	47	36	17	12
ENSG00000109609	250	7	14	3	6	5	10	7
ENSG00000128453	6450	111	82	88	145	100	74	102
ENSG00000156956	50	0	4	2	5	4	0	0
ENSG00000218584	5700	107	72	116	103	96	72	64
ENSG00000101003	50	2	5	3	3	2	2	0
ENSG00000183845	4450	48	98	90	128	124	49	77
ENSG00000102268	100	2	2	1	1	3	2	3
ENSG00000204444	2950	64	96	115	96	61	125	80
ENSG00000143937	139700	3301	4556	1890	2760	3398	3320	3952
ENSG00000191698	6450	115	134	137	132	76	132	41
ENSG00000146404	39550	415	626	564	977	816	654	932
ENSG00000235668	650	46	50	33	53	43	54	36
ENSG00000210726	1250	15	15	15	11	27	18	27
ENSG00000182944	200	7	6	9	3	5	6	10
ENSG00000214293	49100	1043	774	972	844	1144	1396	876
ENSG00000224452	4750	149	92	97	215	144	111	101
ENSG00000152788	228000	2784	1629	2534	4353	4871	4181	2455
ENSG00000207793	400	17	9	22	16	19	15	15
ENSG00000103373	5350	76	87	50	135	99	63	113
ENSG00000206204	6150	211	131	160	175	135	266	69
ENSG00000131584	82550	1440	3253	2762	1870	2190	2652	2130
ENSG00000157764	160400	6438	5383	4678	3010	4562	6168	5117
ENSG00000229725	1950	48	32	26	22	41	13	49
ENSG00000106864	950	9	28	10	18	23	16	12
ENSG00000189093	300	5	3	8	8	3	5	2
ENSG00000117496	153550	1191	1108	1747	1855	1287	2401	2297
ENSG00000148474	4400	138	118	78	156	56	96	76
ENSG00000235925	1400	41	32	49	41	30	37	20
ENSG00000183531	8800	89	173	134	129	55	78	125
ENSG00000128585	100	0	0	3	0	0	1	0
ENSG00000135561	200	6	7	3	4	4	4	3
ENSG00000187014	28450	1135	707	985	1197	558	1115	722
ENSG00000118227	21550	259	244	268	624	385	591	444
ENSG00000157847	9050	244	151	201	150	140	123	185
ENSG00000116904	450	20	8	14	13	8	15	18
ENSG00000197035	15950	404	705	309	495	219	405	394
ENSG00000107210	303400	5481	5001	5511	5875	4275	3173	4128
ENSG00000239030	650	13	12	5	8	10	9	17
ENSG00000206333	9300	113	212	66	293	214	217	139
ENSG00000172102	3600	37	85	41	26	56	71	66
ENSG00000191904	7600	125	124	139	275	402	254	358
ENSG00000135209	6050	93	86	132	124	92	119	157
ENSG00000115793	7200	76	66	87	134	54	92	92
ENSG00000214954	450	11	3	21	45	18	29	29
ENSG00000117017	4150	101	88	175	109	116	130	183
ENSG00000231201	1950	42	29	28	48	48	52	60
ENSG00000154377	6150	89	141	61	120	146	149	62
ENSG00000190911	6800	60	141	89	100	93	109	81
ENSG00000224720	14200	445	357	449	364	224	412	401
ENSG00000162451	1550	38	39	43	20	22	33	35
ENSG00000136888	3250	71	49	79	96	66	88	65
ENSG00000137064	49800	565	1028	1499	935	1017	919	1185
ENSG00000129109	4200	101	81	94	71	97	84	92
ENSG00000225034	3650	117	116	115	79	94	90	32
ENSG00000169616	86950	691	2222	1475	1082	794	506	826
ENSG00000147679	8050	306	222	267	184	385	94	156
ENSG00000140935	5600	191	98	117	89	185	275	109
ENSG00000248891	14100	170	216	286	180	143	277	230
ENSG00000109712	350	3	15	13	16	8	12	5
ENSG00000100535	13850	520	399	264	158	501	326	344
ENSG00000247441	140800	1261	2286	2346	1910	2223	2016	2655
ENSG00000191474	47100	561	1159	519	920	420	351	416
ENSG00000166973	200	11	12	6	5	12	6	5
ENSG00000121316	12250	115	330	128	166	140	151	170
ENSG00000172980	1150	32	22	22	17	15	15	24
ENSG00000134982	4100	60	77	88	101	54	80	100
ENSG00000151832	6750	93	166	136	245	155	148	253
ENSG00000143370	650	22	7	11	18	16	10	7
ENSG00000225320	94800	1596	1584	2513	1870	1742	2469	1963
ENSG00000236891	3800	93	110	86	125	75	68	48
ENSG00000112466	23800	648	611	677	624	857	709	648
ENSG00000144137	17900	380	575	609	622	333	389	393
ENSG00000154491	80500	1567	2132	1972	1621	1753	2385	3367
ENSG00000196771	39700	1107	1487	687	1272	1080	1311	1212
ENSG00000112350	350	8	4	13	4	7	6	7
ENSG00000212150	4750	91	111	216	137	151	156	124
ENSG00000209155	50	3	1	3	2	3	1	4
ENSG00000143455	1850	59	31	34	75	22	40	54
ENSG00000242626	20750	724	436	755	454	503	502	386
ENSG00000171200	48750	844	712	1250	625	1664	549	416
ENSG00000215880	126300	1476	1417	1350	1843	1740	1622	1943
ENSG00000134465	4400	65	44	47	42	85	60	55
ENSG00000238194	18550	323	359	296	272	149	204	243
ENSG00000177177	14050	221	207	108	121	116	152	184
ENSG00000136673	81300	1377	1528	2462	1509	1565	1559	1276
ENSG00000117457	106900	2898	2130	2246	3580	2344	3074	2446
ENSG00000128246	3050	55	63	52	66	64	92	49
ENSG00000207601	3302950	29949	35660	48625	48451	50391	65704	52574
ENSG00000115348	6450	98	149	161	213	117	163	112
ENSG00000206727	5700	31	46	95	60	104	116	51
ENSG00000146366	12700	424	351	454	306	349	570	354
ENSG00000154652	32300	475	639	646	390	421	590	808
ENSG00000120642	26750	303	325	252	588	355	655	654
ENSG00000174017	1500	20	27	54	41	58	42	41
ENSG00000191052	173100	2060	1994	1941	3083	2725	2913	1448
ENSG00000206284	6750	184	190	164	117	56	93	103
ENSG00000184295	165650	2788	1681	2217	2178	1866	5448	2606
ENSG00000163529	94150	2591	1925	1722	1844	2140	2122	2445
ENSG00000139209	300	13	13	10	13	15	24	11
ENSG00000210522	1450	31	24	35	18	26	26	36
ENSG00000230623	1250	7	14	40	18	13	24	20
ENSG00000244823	15350	325	182	208	163	292	196	206
ENSG00000159402	6200	107	80	164	179	102	249	166
ENSG00000220709	14550	195	179	218	342	303	414	241
ENSG00000141356	1000	33	29	26	25	22	6	25
ENSG00000180911	19200	350	423	201	387	283	447	282
ENSG00000199796	95550	2670	1244	3601	4166	2276	3385	2025
ENSG00000206289	500	7	8	17	17	13	14	7
ENSG00000153087	8200	193	187	68	274	112	135	111
ENSG00000188211	9100	232	317	111	258	240	264	335
ENSG00000119033	5800	111	69	111	122	71	207	82
ENSG00000206208	7600	95	134	105	201	71	225	84
ENSG00000158247	212550	5461	10275	3287	3646	5818	5883	5137
ENSG00000224300	59300	1596	1422	2376	1734	1398	2249	2297
ENSG00000220355	24800	1185	594	919	671	981	522	446
ENSG00000167865	850	40	16	38	14	33	20	38
ENSG00000207196	376850	18210	17481	13044	14181	5903	20020	14218
ENSG00000198834	15500	333	296	429	360	324	202	505
ENSG00000180677	2300	30	16	44	42	80	22	67
ENSG00000140920	7500	95	75	71	104	91	135	79
ENSG00000186747	3000	47	63	31	48	54	74	89
ENSG00000185754	594100	8960	7799	9505	12265	7747	10687	8951
ENSG00000171082	8750	162	176	195	79	226	153	191
ENSG00000172207	5800	162	217	188	157	60	196	161
ENSG00000118181	100	3	0	2	3	2	1	2
ENSG00000155795	38300	262	865	974	380	212	575	535
ENSG00000156140	700	17	7	14	19	18	5	14
ENSG00000109023	100	13	23	2	16	12	13	16
ENSG00000140424	14650	373	396	454	720	396	560	383
ENSG00000178612	1350	31	27	25	25	35	29	12
ENSG00000137583	53650	921	616	719	1009	745	596	392
ENSG00000161642	60250	1365	1691	1091	1255	1302	1900	1146
ENSG00000167842	300	1	3	5	2	8	1	2
ENSG00000133370	4400	164	120	161	126	147	84	120
ENSG00000140437	200	12	10	10	4	4	7	11
ENSG00000116394	7700	83	69	131	111	123	142	164
ENSG00000210541	111250	999	1560	1388	1854	794	2586	1620
ENSG00000163482	350	14	4	10	8	2	7	5
ENSG00000179524	283600	2567	4057	6970	3723	5962	3078	4701
ENSG00000135539	1650	72	77	63	98	91	82	88
ENSG00000217114	950	8	15	9	14	15	14	10
ENSG00000163493	4200	131	82	95	155	141	68	97
ENSG00000118290	45900	882	551	693	684	633	446	569
ENSG00000161841	300	9	11	5	7	9	9	7
ENSG00000149010	8650	109	189	99	167	70	226	196
ENSG00000162350	300	9	5	9	4	12	8	10
ENSG00000114979	44750	1023	1982	1089	2186	581	1129	700
ENSG00000200515	13350	95	124	240	249	262	123	177
ENSG00000219101	2050	107	68	63	63	32	98	43
ENSG00000150090	49800	1053	921	906	814	1161	950	1288
ENSG00000161794	350	10	10	7	7	8	9	12
ENSG00000137325	2700	65	62	63	59	64	45	58
ENSG00000194106	146300	3093	4837	6334	3947	8928	7481	6510
ENSG00000103355	4750	154	134	95	65	209	66	143
ENSG00000226699	165900	1633	1160	1623	1911	2566	1944	1377
ENSG00000193137	9900	188	226	226	125	221	211	280
ENSG00000173761	1500	34	17	33	19	43	26	31
ENSG00000129504	5750	109	80	49	76	242	115	63
ENSG00000102121	8050	99	148	118	160	155	89	148
ENSG00000212456	5500	73	48	68	81	77	46	71
ENSG00000225937	1700	23	28	14	32	31	33	24
ENSG00000116944	2100	16	28	19	28	38	31	16
ENSG00000221633	350	8	3	4	4	3	12	5
ENSG00000130790	8100	166	178	204	196	163	287	157
ENSG00000142744	22800	295	557	276	490	398	861	323
ENSG00000148927	39700	857	590	470	393	604	435	460
ENSG00000245857	250	3	0	2	8	4	2	2
ENSG00000230426	24750	837	784	655	1118	682	462	973
ENSG00000177294	10000	149	71	129	177	121	72	65
ENSG00000218908	100	3	5	5	4	12	3	12
ENSG00000136851	6850	302	236	237	227	226	205	149
ENSG00000226489	26900	615	275	914	596	629	738	802
ENSG00000192773	24650	628	499	439	326	711	219	713
ENSG00000214413	11550	406	585	445	704	721	555	356
ENSG00000149240	76100	937	1201	1201	1386	1815	1169	879
ENSG00000113314	36200	1041	728	920	880	749	1117	579
ENSG00000134565	10250	115	112	92	121	183	100	130
ENSG00000212570	100	0	1	0	3	3	4	1
ENSG00000248179	1800	13	33	33	20	24	44	20
ENSG00000213907	52400	339	757	291	817	408	775	404
ENSG00000124801	3550	57	55	30	24	77	55	70
ENSG00000190981	29100	888	279	1041	401	365	788	544
ENSG00000187010	41000	622	962	279	676	430	267	629
ENSG00000249430	2300	109	134	86	139	139	115	123
ENSG00000245466	380550	8838	3958	8743	7463	3995	6100	6923
ENSG00000166050	1150	23	22	34	25	22	16	8
ENSG00000203335	54700	1187	634	957	489	1011	528	907
ENSG00000106614	4100	43	63	53	62	35	92	44
ENSG00000175040	1800	16	34	22	36	60	28	8
ENSG00000212075	13100	515	573	325	532	669	369	241
