gene_id	SRR6200001	SRR6200002	SRR6200003	SRR6200004	SRR6200005	SRR6200006	SRR6200007	SRR6200008	SRR6200009	SRR6200010	SRR6200011	SRR6200012
ENSG00000127772	1200	32	28	51	38	56	36	18	65	58	37	46
ENSG00000133351	11300	266	416	361	313	280	264	202	349	312	188	328
ENSG00000173842	6350	203	189	190	250	235	219	160	285	281	225	184
ENSG00000197540	500	10	3	5	3	10	9	21	5	12	15	10
ENSG00000180950	3850	134	82	103	50	91	79	124	137	71	83	142
ENSG00000102480	600	14	12	10	13	12	10	12	19	9	10	5
ENSG00000129407	150	3	1	2	1	0	1	0	2	0	0	1
ENSG00000241529	0	0	0	1	1	0	1	1	0	2	0	1
ENSG00000242275	44150	784	1010	1241	519	678	1348	473	652	586	331	1047
ENSG00000247723	4650	98	66	122	80	128	140	76	77	36	119	80
ENSG00000152450	267750	8364	5210	8842	5099	4575	5624	4329	5444	6384	3612	2458
ENSG00000134515	250	6	9	5	4	8	4	2	9	3	7	6
ENSG00000222699	2400	57	80	72	44	56	41	60	93	81	80	52
ENSG00000131821	15000	248	230	235	160	181	381	192	401	264	287	207
ENSG00000121821	4150	76	107	47	103	78	74	72	82	111	50	79
ENSG00000232840	26000	331	452	428	325	305	479	297	348	332	373	203
ENSG00000140569	10650	192	70	97	148	171	151	173	102	183	122	138
ENSG00000211081	1950	28	19	30	21	40	27	32	7	37	57	21
ENSG00000132243	100	0	0	0	7	2	7	6	2	2	6	1
ENSG00000183143	200	10	9	19	12	14	12	16	26	9	15	19
ENSG00000150966	278000	5561	3945	4539	5269	1716	5030	3109	4060	2844	4012	2808
ENSG00000231773	32100	391	822	597	496	480	455	472	503	656	798	251
ENSG00000156543	68800	2020	1556	2284	1600	1704	2456	1255	1577	1836	1138	2137
ENSG00000243421	2900	36	30	29	43	45	40	30	23	28	56	48
ENSG00000230322	4400	78	54	60	50	62	125	78	41	80	63	101
ENSG00000103114	1750	12	15	32	6	11	15	33	17	20	29	35
ENSG00000201973	6350	354	121	261	302	220	318	497	293	183	193	216
ENSG00000129734	5200	79	132	200	163	69	69	185	160	108	88	152
ENSG00000241830	12500	217	329	255	301	215	457	414	363	304	288	267
ENSG00000245067	337450	4254	1039	5499	26118	20910	14030	13796	6151	6185	5688	11542
ENSG00000102295	950	19	39	16	31	9	21	18	20	21	29	15
ENSG00000187060	30500	457	1024	519	346	855	645	613	592	821	590	524
ENSG00000158743	400	3	8	3	9	5	6	6	10	6	10	5
ENSG00000244443	54250	1258	1336	656	1206	1184	1195	1607	2174	1332	1089	823
ENSG00000166039	1850	28	70	80	76	74	60	105	35	49	67	72
ENSG00000181352	9200	152	112	79	46	127	115	117	132	158	74	104
ENSG00000185727	8600	93	146	114	398	119	160	177	133	140	140	80
ENSG00000185267	237900	4576	3433	2519	17281	12864	14059	29837	7590	6603	6106	7116
ENSG00000239608	11350	139	137	152	108	125	87	142	118	117	135	184
ENSG00000180118	1850	25	40	67	36	86	22	46	53	62	37	35
ENSG00000234171	400	13	7	13	4	17	12	7	8	7	10	21
ENSG00000197184	5400	140	215	262	153	278	334	295	273	310	285	140
ENSG00000190275	900	17	27	13	16	21	28	14	21	28	9	14
ENSG00000212269	3100	67	24	47	176	197	173	132	48	63	96	75
ENSG00000149162	8700	127	96	54	608	414	356	267	238	142	245	283
ENSG00000183614	18950	353	528	695	453	697	456	425	642	385	582	424
ENSG00000123283	1100	35	33	29	35	32	22	25	54	42	26	22
ENSG00000142584	16700	660	302	650	438	406	339	262	551	476	441	640
ENSG00000111398	123850	3416	5208	3629	20619	25877	16033	22903	11512	8311	15010	7374
ENSG00000160384	150	8	4	5	14	3	12	17	7	4	9	5
ENSG00000134247	177400	2011	1184	1249	2223	1325	2006	1762	3351	2856	1512	1658
ENSG00000184741	253450	7696	8709	9930	9710	10432	7194	11708	7436	8308	14814	8409
ENSG00000227546	2350	46	33	25	52	60	40	23	32	44	33	22
ENSG00000104195	27150	300	312	652	559	271	387	385	243	319	576	534
ENSG00000218278	150	12	5	16	0	3	5	3	3	4	4	14
ENSG00000157499	8650	252	241	240	347	216	338	508	195	242	138	210
ENSG00000103062	3400	47	78	86	49	103	70	93	174	41	75	73
ENSG00000130898	13550	176	233	292	219	168	217	299	251	186	309	264
ENSG00000198558	650	21	11	17	18	15	18	24	17	12	10	10
ENSG00000135199	2050	25	19	10	99	102	56	60	44	49	24	39
ENSG00000111590	2050	67	40	62	65	30	70	61	32	26	65	53
ENSG00000199065	2350	31	32	26	25	48	20	35	18	24	27	66
ENSG00000148691	2650	13	77	39	26	33	31	23	49	41	42	25
ENSG00000124957	3450	93	72	112	88	94	84	64	82	96	68	58
ENSG00000100688	500	16	19	6	18	11	6	11	14	24	10	2
ENSG00000138167	4150	102	101	94	122	80	93	83	143	124	97	67
ENSG00000202163	16600	352	325	514	428	232	537	343	406	213	247	356
ENSG00000169536	0	1	1	1	2	2	1	1	1	3	0	1
ENSG00000221383	11750	189	108	120	95	140	180	149	161	313	173	183
ENSG00000119236	1100	23	29	26	24	15	17	26	53	17	24	39
ENSG00000167179	550	14	15	5	16	22	8	15	19	30	10	11
ENSG00000221273	450	3	6	11	2	11	6	7	9	8	1	9
ENSG00000196969	500	32	44	11	26	23	27	17	15	13	24	23
ENSG00000105404	1100	27	33	28	38	141	97	124	29	30	25	49
ENSG00000217113	13700	394	260	210	267	154	184	259	251	138	149	194
ENSG00000226011	700	2	3	12	3	11	7	7	8	16	8	10
ENSG00000239861	46300	720	868	437	3207	5014	2746	2931	1383	1587	1565	2032
ENSG00000101154	1550	28	30	28	17	28	21	34	5	33	23	33
ENSG00000185400	21450	358	333	298	435	514	415	357	299	404	881	231
ENSG00000224638	70200	1242	765	863	2373	2905	2666	5080	2124	750	3707	1595
ENSG00000138890	600	18	4	10	15	13	9	14	17	9	5	6
ENSG00000146680	51950	525	789	634	642	837	814	849	1000	825	1648	1797
ENSG00000204534	330250	12392	18259	13105	10032	7738	11836	11047	9536	7124	7370	13453
ENSG00000194397	3950	66	89	94	42	41	44	34	40	55	60	52
ENSG00000216399	23150	315	605	524	329	504	434	563	735	511	541	495
ENSG00000200271	3400	109	92	79	80	88	113	174	133	77	76	95
ENSG00000151874	4650	137	130	143	245	182	115	169	109	86	184	116
ENSG00000126740	3650	56	99	81	50	104	80	59	89	87	102	203
ENSG00000161927	2000	85	64	27	50	69	43	56	47	60	38	64
ENSG00000201869	28200	461	724	790	508	421	388	576	501	577	789	930
ENSG00000214305	25950	710	603	795	455	813	507	774	660	782	824	610
ENSG00000119705	8800	198	86	186	190	108	157	118	112	95	82	143
ENSG00000181208	223350	2572	3569	1588	3919	2669	3738	2199	2898	1668	2491	2537
ENSG00000169345	61250	1204	1265	1141	5556	7859	5130	5387	2249	2896	3716	2200
ENSG00000174069	24250	548	474	608	361	1132	289	1160	841	586	647	894
ENSG00000210675	1700	30	24	9	25	20	56	37	43	28	21	40
ENSG00000137065	430300	4014	4880	4171	23207	24620	19182	41307	9358	7926	15287	18700
ENSG00000229733	137350	1437	1666	2502	1968	3856	2319	2432	3475	1806	1951	2240
ENSG00000184612	100	5	3	5	2	2	2	1	3	2	1	2
ENSG00000105825	350	19	10	16	15	11	14	14	20	19	17	12
ENSG00000235760	1450	45	29	63	51	58	73	93	94	60	51	44
ENSG00000170663	46400	1320	941	2046	1061	735	1020	1061	651	984	1491	700
ENSG00000117202	107000	1448	2284	1702	1810	1904	1876	1091	1824	2272	2747	1320
ENSG00000203980	2350	105	69	38	40	102	70	84	43	126	107	90
ENSG00000140455	12650	322	157	325	334	248	230	158	218	257	184	213
ENSG00000130500	49100	707	515	601	715	474	451	673	372	1093	781	651
ENSG00000117211	1000	7	5	9	9	9	16	13	16	7	21	12
ENSG00000206549	19850	615	370	491	427	645	409	406	280	237	353	343
ENSG00000157799	4800	64	109	59	89	71	55	54	128	111	82	62
ENSG00000112879	7250	255	169	304	223	283	203	195	234	154	133	230
ENSG00000212451	8350	159	127	198	115	113	152	143	224	131	176	175
ENSG00000121543	550	30	11	14	13	12	6	17	16	7	14	17
ENSG00000143291	450	23	11	41	14	20	24	22	19	21	29	20
ENSG00000246177	10800	195	303	103	93	78	168	122	173	118	191	230
ENSG00000114828	10500	227	231	235	225	152	227	166	198	178	237	188
ENSG00000102054	4900	71	82	33	55	100	43	92	82	126	54	96
ENSG00000120223	64900	1287	2099	1239	1369	990	1970	1914	1475	1146	1679	1464
ENSG00000186033	3600	112	117	63	87	118	91	71	60	74	88	30
ENSG00000148503	700	18	17	7	9	11	15	13	13	8	10	9
ENSG00000181679	3200	150	75	70	95	85	105	73	101	44	70	126
ENSG00000169515	7350	144	117	70	79	80	117	60	126	132	74	105
ENSG00000151303	4750	152	112	73	98	170	162	145	103	100	93	103
ENSG00000105490	63650	1579	1308	1215	2023	1559	918	1357	2003	1049	1485	2915
ENSG00000217094	30450	349	512	490	607	552	586	337	295	406	293	445
ENSG00000166637	114650	1050	1424	1351	1279	1338	1276	1532	1088	1160	1153	1679
ENSG00000214086	23950	847	710	545	662	433	621	501	495	647	511	823
ENSG00000185982	7400	165	84	130	386	373	426	454	238	210	96	190
ENSG00000148218	61600	1372	1200	1528	1104	1213	1113	991	1989	1223	1194	1254
ENSG00000203062	10000	127	136	83	86	124	80	80	113	62	79	76
ENSG00000180742	9850	292	188	313	199	245	355	237	222	174	288	210
ENSG00000243850	1200	14	31	11	16	17	14	11	16	28	17	25
ENSG00000245240	7200	256	206	230	171	195	320	142	238	171	277	205
ENSG00000232792	4600	42	43	140	120	46	74	56	67	71	80	73
ENSG00000156020	8750	398	184	412	453	209	604	185	202	397	466	294
ENSG00000225445	175300	8443	6893	5667	8491	7643	5274	3951	7339	4072	6925	4501
ENSG00000123743	1134100	27828	14764	24460	10109	15614	10646	13092	12703	12310	16596	23158
ENSG00000242138	65900	1654	1163	1432	6395	4829	4392	2618	1914	2702	1867	1891
ENSG00000101555	6950	140	205	170	191	132	205	88	242	126	136	80
ENSG00000132357	9550	818	505	627	1228	844	937	470	928	835	713	679
ENSG00000125338	18250	235	259	267	418	246	165	266	240	215	134	401
ENSG00000237038	4600	56	39	33	43	79	39	78	20	69	41	50
ENSG00000168320	9100	129	124	108	176	134	177	103	185	222	94	136
ENSG00000226760	3100	89	148	128	168	101	71	202	94	100	69	104
ENSG00000145316	2950	45	58	31	46	39	47	59	50	55	34	52
ENSG00000144339	124050	2160	2895	3866	2343	4692	2696	2236	2444	3432	2725	2069
ENSG00000111095	3150	68	71	69	61	71	42	93	30	49	85	46
ENSG00000104199	4250	37	66	117	82	34	31	73	60	64	47	43
ENSG00000124313	35750	672	830	1409	1074	764	809	486	449	891	662	683
ENSG00000180865	2850	43	51	40	66	23	30	25	35	39	46	53
ENSG00000109019	1050	4	20	20	23	21	18	16	15	7	20	9
ENSG00000186414	1750	18	26	39	28	44	38	36	27	44	32	28
ENSG00000125325	16050	299	288	402	334	492	263	315	530	505	461	431
ENSG00000126943	12750	270	288	706	300	198	451	348	341	183	587	699
ENSG00000168190	16850	275	284	309	274	271	368	548	289	358	369	596
ENSG00000167220	4350	98	68	81	65	72	51	20	47	87	49	55
ENSG00000211329	1650	21	18	19	23	23	15	38	17	39	35	25
ENSG00000135616	49450	989	1400	713	553	1358	618	1230	526	1449	1184	716
ENSG00000137958	400	5	16	7	5	12	11	8	6	5	6	8
ENSG00000128483	6900	164	106	107	159	70	167	157	115	112	140	65
ENSG00000186024	850	16	29	10	17	8	14	12	17	11	20	14
ENSG00000239239	2850	117	60	59	64	86	75	70	104	95	32	70
ENSG00000127559	11350	122	87	112	52	104	125	133	72	153	130	179
ENSG00000205907	54750	1841	1125	1138	2591	1740	1537	2979	2035	2855	1107	1865
ENSG00000204816	100	0	2	0	0	0	1	0	0	2	0	3
ENSG00000165334	114950	2343	1927	3971	2273	1735	2342	2793	1812	2027	869	2308
ENSG00000208722	1550	21	26	50	27	19	19	21	30	43	36	33
ENSG00000130943	17350	286	386	320	222	240	434	484	354	281	147	344
ENSG00000138041	31000	794	730	866	844	833	533	381	508	836	698	462
ENSG00000249692	2450	29	43	23	19	74	35	52	36	44	40	20
ENSG00000155747	7850	200	95	119	497	522	855	578	361	378	242	270
ENSG00000130071	19500	428	425	485	517	551	707	543	282	496	387	449
ENSG00000157751	2700	61	171	69	83	157	144	157	110	159	248	79
ENSG00000216308	2250	46	7	24	209	212	100	111	96	91	121	51
ENSG00000224073	17950	181	331	183	191	272	397	256	293	206	240	228
ENSG00000148505	9200	141	230	111	299	238	220	201	265	209	203	174
ENSG00000218134	450	11	5	16	7	15	9	6	7	10	15	9
ENSG00000111109	172550	1584	1967	2926	2704	2658	3406	2227	3045	1722	3053	5821
ENSG00000197054	11300	312	285	108	963	2426	938	1170	353	328	663	272
ENSG00000234036	50	0	0	1	2	0	1	2	4	0	1	2
ENSG00000111933	1700	42	31	32	38	39	36	26	21	54	30	28
ENSG00000123449	271700	4315	3965	5158	7263	6821	5199	6859	5397	7691	4235	3179
ENSG00000206505	171850	4343	7091	2941	3689	5726	5279	6469	4693	3247	5659	3374
ENSG00000182784	13900	249	324	110	417	140	460	343	169	131	312	241
ENSG00000111407	500	7	3	7	9	7	3	3	10	11	10	3
ENSG00000131649	6000	92	127	178	97	136	134	96	119	131	109	77
ENSG00000100045	75400	1527	962	1022	1463	1114	1296	1636	1266	1433	1268	2188
ENSG00000171694	8500	518	425	488	494	639	270	329	290	275	285	404
ENSG00000199988	2650	52	124	99	47	63	68	115	60	84	53	79
ENSG00000127243	1950	32	32	21	55	61	37	24	41	32	25	35
ENSG00000130174	30700	308	971	1575	666	791	739	611	840	998	1233	633
ENSG00000135710	7100	112	122	86	119	158	130	143	111	145	70	90
ENSG00000179493	19000	470	206	452	1044	1281	1754	891	401	801	490	977
ENSG00000216288	23500	435	420	410	451	227	174	456	555	619	248	249
ENSG00000218231	307200	8566	2486	8458	13861	18765	21197	17117	5213	12857	11830	9260
ENSG00000176719	7650	154	260	205	332	356	136	246	271	192	485	326
ENSG00000211170	18100	244	283	445	387	273	220	200	235	250	220	407
ENSG00000237468	300	9	6	4	8	6	2	6	8	13	6	5
ENSG00000196485	85150	1984	1562	689	1150	1469	1344	1135	2000	2845	1040	988
ENSG00000242443	103200	917	2028	618	846	751	819	611	645	1421	770	1363
ENSG00000104246	6450	268	129	170	111	127	173	184	248	232	154	418
ENSG00000110596	250	0	3	1	0	1	0	0	3	0	0	0
ENSG00000140442	4650	53	44	61	65	75	32	77	63	91	48	73
ENSG00000150992	11150	300	160	146	237	134	75	183	305	121	165	196
ENSG00000115596	1133950	14983	9505	15220	10386	11747	8385	18056	16465	12823	9094	8179
ENSG00000206841	40100	436	437	382	446	489	960	634	467	562	504	1192
ENSG00000243242	24700	835	1011	834	1557	508	567	1117	845	790	649	1251
ENSG00000186882	49500	818	1468	1005	1556	1040	633	1599	914	930	1692	1103
ENSG00000175510	137800	4327	2117	974	2694	3867	1959	1784	2482	3832	2182	1869
ENSG00000241373	350	31	15	22	23	13	40	12	11	13	14	26
ENSG00000244776	950	38	11	36	48	32	23	23	43	28	14	22
ENSG00000172760	550	16	33	12	24	12	21	16	17	13	30	20
ENSG00000217122	7200	111	71	99	80	99	152	104	165	119	146	82
ENSG00000243844	4750	90	105	75	103	101	132	94	85	110	90	138
ENSG00000137013	11800	174	268	273	289	261	242	353	164	241	138	177
ENSG00000201324	550	11	21	18	26	18	29	13	22	31	32	14
ENSG00000131327	10350	168	291	300	227	399	270	280	317	231	142	151
ENSG00000166002	1000	25	28	25	19	34	34	49	36	20	14	27
ENSG00000175344	474450	19908	13971	11880	10286	18716	13000	11170	18952	5685	18729	5527
ENSG00000102240	3950	101	59	25	68	105	59	86	65	57	106	59
ENSG00000149513	1765950	49705	21224	28693	80661	124621	86660	178496	60314	60714	42175	33703
ENSG00000209719	224850	11192	4863	4805	39214	11793	16527	20967	7039	12624	14862	5625
ENSG00000212348	1300	10	21	8	20	13	5	14	18	21	31	17
ENSG00000113724	55250	1875	1076	1255	5505	4551	4565	5315	3106	2096	1811	2950
ENSG00000167178	27500	669	437	639	993	633	574	784	642	487	315	549
ENSG00000138997	400	7	15	9	25	24	33	28	12	9	15	13
ENSG00000201368	37900	634	689	623	1170	2795	1515	2203	942	1193	745	682
ENSG00000149138	8400	144	100	116	57	104	107	134	171	150	125	117
ENSG00000193451	14250	293	360	552	275	409	364	266	266	237	239	184
ENSG00000196216	1250	39	22	11	23	45	28	29	29	18	21	47
ENSG00000206750	6500	162	141	152	117	126	251	168	227	162	72	82
ENSG00000247314	23300	442	383	686	327	241	438	559	526	602	484	382
ENSG00000196180	2300	71	99	190	75	64	144	149	117	75	146	175
ENSG00000241871	3550	71	16	86	19	42	49	62	59	65	34	35
ENSG00000229134	4450	113	124	173	118	114	107	100	70	174	101	97
ENSG00000200572	950	14	21	43	20	5	33	31	16	27	33	29
ENSG00000125701	13400	429	354	475	1189	1844	1781	2276	825	693	634	290
ENSG00000233639	100	1	1	1	3	0	6	4	1	2	3	4
ENSG00000243675	185400	3600	2506	3923	15596	16592	20800	15786	9425	10126	5816	5660
ENSG00000182990	7700	134	269	168	153	184	96	126	109	130	269	119
ENSG00000103929	24000	535	333	462	351	414	372	380	345	497	287	437
ENSG00000240041	49550	801	884	1117	917	422	1306	602	1077	1410	991	1146
ENSG00000128679	450	8	22	10	13	11	13	14	12	17	7	10
ENSG00000103857	1277550	8425	23959	13727	14537	9528	10119	9204	19624	18811	26916	25881
ENSG00000208628	1200	26	14	7	18	21	15	16	9	35	12	16
ENSG00000213313	27800	313	679	239	265	424	533	510	632	509	572	400
ENSG00000204881	17000	331	159	397	283	315	434	431	217	399	238	139
ENSG00000153797	102550	3787	1893	2955	1307	2261	2007	1724	2396	3547	1618	2378
ENSG00000248987	6400	106	178	112	137	71	226	124	193	119	303	111
ENSG00000135218	200	5	17	9	68	60	51	72	11	27	28	16
ENSG00000236662	9700	279	166	489	379	470	323	383	536	288	309	294
ENSG00000167751	0	1	1	2	2	0	0	0	0	2	2	2
ENSG00000172128	3550	104	87	102	97	79	173	92	132	83	128	104
ENSG00000205097	3400	61	42	71	62	111	42	40	116	71	87	56
ENSG00000204060	361400	4885	2901	4162	4392	3169	2000	1758	3306	4781	3728	4028
ENSG00000248403	4750	85	117	68	96	81	118	162	98	87	42	123
ENSG00000224910	2450	101	79	58	483	382	156	408	131	164	85	76
ENSG00000176493	2800	55	50	17	168	146	194	192	73	77	53	38
ENSG00000239006	2250	29	34	28	60	36	36	33	46	49	27	54
ENSG00000168721	3350	61	80	65	73	33	42	121	46	55	124	65
ENSG00000214599	29250	473	349	350	475	548	370	375	688	528	629	444
ENSG00000204768	1700	18	12	4	4	19	13	19	10	9	16	11
ENSG00000152997	6250	152	118	88	132	81	182	81	93	50	65	82
ENSG00000229068	200	22	8	11	6	9	7	9	8	6	13	5
ENSG00000183057	3650	138	138	121	143	137	97	132	116	137	109	95
ENSG00000115436	14500	142	173	193	299	365	104	292	295	29	346	167
ENSG00000152464	900	14	10	9	87	38	29	23	22	21	27	24
ENSG00000243997	4550	36	54	86	47	54	18	60	39	63	87	48
ENSG00000249241	10400	90	174	184	248	176	215	211	132	119	126	273
ENSG00000234175	39850	725	831	603	776	689	762	1024	761	1035	750	924
ENSG00000163454	38900	1587	1363	1489	768	805	1671	1348	623	430	1067	1567
ENSG00000141719	10800	83	115	158	110	110	94	212	150	95	106	220
ENSG00000134396	700	18	17	24	37	31	20	33	7	41	36	20
ENSG00000195314	500	5	5	9	4	4	3	2	5	1	4	8
ENSG00000155438	67550	927	937	806	786	830	965	646	655	833	1137	443
ENSG00000111556	112600	3125	1528	2523	1750	1524	2243	3172	2185	2556	3380	2005
ENSG00000103438	17600	402	296	384	1330	1255	867	1226	828	503	783	701
ENSG00000165766	120750	2938	3565	4285	4909	2021	3912	5276	2356	2555	5111	1907
ENSG00000143431	4400	76	40	66	59	45	69	71	95	85	73	71
ENSG00000190546	2300	82	57	49	29	65	60	44	55	112	62	46
ENSG00000212865	143950	2405	2421	2506	4060	3933	3729	3394	2339	3915	3774	2629
ENSG00000202542	750	22	23	21	98	50	102	123	38	27	52	52
ENSG00000169956	42700	256	432	831	273	599	487	418	524	536	466	483
ENSG00000178662	17900	230	284	357	255	488	490	225	374	317	369	260
ENSG00000149184	16600	212	383	329	255	148	265	212	233	369	100	305
ENSG00000153850	327050	4855	4607	4310	2860	2244	5142	4999	3958	6594	6862	2302
ENSG00000196445	1750	37	28	26	20	33	12	39	38	17	30	18
ENSG00000147338	1750	81	84	75	116	47	89	55	63	46	64	26
ENSG00000156724	100	1	3	1	4	5	2	2	3	10	0	5
ENSG00000119850	900	11	14	9	21	21	17	17	15	15	18	14
ENSG00000185875	3350	41	87	65	67	69	20	73	29	48	43	45
ENSG00000121944	2600	78	64	56	65	93	58	125	60	73	48	111
ENSG00000146797	6050	64	157	99	138	97	77	70	77	50	134	132
ENSG00000121834	23900	294	362	383	282	227	336	190	243	160	409	246
ENSG00000163563	1800	66	79	23	45	67	43	31	26	34	35	59
ENSG00000243092	350	2	6	5	3	3	2	5	1	4	2	6
ENSG00000164705	12450	239	272	250	231	106	245	100	247	204	274	229
ENSG00000148969	14150	454	484	375	456	329	338	209	493	385	297	706
ENSG00000103601	800	13	24	22	8	9	8	27	11	8	14	19
ENSG00000129534	750	33	24	43	34	34	8	39	42	32	16	28
ENSG00000109358	269100	6540	2162	7235	3958	8702	7529	5461	2888	4432	2799	5314
ENSG00000113177	95550	1900	1085	993	1295	1164	1137	1130	474	1687	1450	918
ENSG00000139708	48250	1349	1062	1330	1519	2107	1735	2106	1655	1862	1264	1519
ENSG00000132913	25400	761	594	659	632	342	858	500	763	549	258	639
ENSG00000231396	5100	231	177	246	65	239	190	216	320	187	262	257
ENSG00000157690	3700	83	39	66	40	43	60	52	49	62	71	17
ENSG00000247974	29350	676	456	415	749	602	630	405	356	840	463	462
ENSG00000168998	4400	180	98	123	141	116	96	161	58	80	89	110
ENSG00000121067	2950	123	76	43	271	192	308	212	71	131	135	60
ENSG00000138018	5050	218	151	118	206	42	227	149	230	114	120	195
ENSG00000217602	8950	134	141	170	165	128	125	150	200	90	153	167
ENSG00000144449	44950	939	1321	745	779	524	849	553	1254	577	653	1128
ENSG00000107844	600	19	18	27	17	28	27	24	31	12	25	25
ENSG00000167061	871150	26632	22530	31543	23038	18410	14864	43335	20499	26324	10543	24273
ENSG00000238902	1350	44	27	34	27	10	27	22	28	12	13	17
ENSG00000221173	2750	67	86	57	51	80	43	49	69	44	75	63
ENSG00000246960	64050	1425	952	860	558	920	1440	1069	1477	1069	1434	2157
ENSG00000207973	900	24	27	30	31	33	29	31	25	37	33	33
ENSG00000113966	1850	52	44	55	55	63	64	73	103	51	66	54
ENSG00000125823	7350	324	92	239	141	126	116	80	226	113	168	138
ENSG00000248875	100	2	0	1	1	1	0	3	1	0	2	0
ENSG00000155729	3350	56	51	82	204	117	136	266	78	155	89	171
ENSG00000223300	950	23	14	11	95	112	135	89	46	61	49	76
ENSG00000138770	3950	61	118	80	249	333	220	335	216	280	226	151
ENSG00000118493	21600	640	127	476	526	533	207	529	323	542	555	718
ENSG00000183947	36000	439	536	443	381	427	456	449	442	624	741	620
ENSG00000247487	194950	3380	2351	5739	3593	2846	3888	2313	2312	3479	3011	2934
ENSG00000208199	91800	3035	1091	412	6713	10476	12062	9912	4122	2690	10811	4272
ENSG00000154259	74050	742	822	1161	4242	5184	3278	6122	1982	2337	2035	3098
ENSG00000241359	11200	206	86	70	160	150	102	152	265	134	89	116
ENSG00000160021	98900	862	2059	1171	5777	4151	6449	9069	3023	3936	1480	3076
ENSG00000243326	1250	26	14	40	27	18	26	10	27	13	13	19
ENSG00000149252	6550	181	129	227	306	714	423	584	232	187	260	409
ENSG00000179994	226600	3167	1684	4117	2107	3678	3511	1949	2660	1339	2333	2631
ENSG00000115363	48100	341	451	625	3258	3355	2498	2780	2548	2195	1192	1488
ENSG00000227155	450	13	4	13	6	11	6	5	14	9	7	11
