gene_id	SRR493366	SRR493367	SRR493368	SRR493369	SRR493370	SRR493371
ENSG00000231013	14700	337	276	285	270	433
ENSG00000237634	250	6	4	5	4	8
ENSG00000145404	9600	185	145	101	165	128
ENSG00000166671	6600	138	214	109	179	386
ENSG00000238533	16100	373	414	381	242	490
ENSG00000243472	22350	285	408	263	271	301
ENSG00000233639	600	6	2	2	1	6
ENSG00000116942	692700	8551	11234	5564	4243	4496
ENSG00000212436	11000	160	221	343	205	361
ENSG00000168498	274200	2600	8230	6423	5261	2861
ENSG00000103929	2297450	42169	51789	47136	45201	36152
ENSG00000114587	3050	80	75	85	123	144
ENSG00000240236	600	19	7	8	11	13
ENSG00000108662	62000	1080	497	838	911	650
ENSG00000156912	8300	95	75	82	112	60
ENSG00000188322	4350	136	124	39	64	38
ENSG00000156590	950	23	21	20	23	15
ENSG00000148310	188700	5142	3950	4228	6144	7135
ENSG00000213313	2950	55	97	91	40	45
ENSG00000124047	250	7	10	7	11	7
ENSG00000122833	2400	99	39	72	48	54
ENSG00000212136	400	16	21	2	25	10
ENSG00000204881	4900	114	212	172	272	90
ENSG00000160027	1850	87	57	85	75	94
ENSG00000122466	1500	16	14	23	14	13
ENSG00000215533	25850	450	433	382	720	270
ENSG00000114446	1400	25	43	45	50	26
ENSG00000178861	27000	901	511	424	585	742
ENSG00000114604	142550	2062	5804	2209	2058	1344
ENSG00000168768	3850	59	68	69	77	106
ENSG00000196422	2600	41	28	22	61	47
ENSG00000225974	7050	389	225	130	127	193
ENSG00000134157	46200	984	1112	821	1136	1192
ENSG00000233249	8000	203	104	171	215	203
ENSG00000113551	18800	208	222	114	231	231
ENSG00000172128	8800	197	202	98	189	127
ENSG00000162720	12500	221	141	248	310	151
ENSG00000240419	19300	436	412	459	474	205
ENSG00000120613	2200	42	28	50	17	47
ENSG00000231926	3450	50	26	38	58	76
ENSG00000243395	12050	271	207	157	180	120
ENSG00000240688	2800	36	48	67	44	33
ENSG00000152997	11300	146	322	147	342	119
ENSG00000137080	11550	579	370	359	329	831
ENSG00000171586	5550	128	119	145	234	128
ENSG00000249629	2300	46	36	34	93	58
ENSG00000140511	1450	33	14	60	22	10
ENSG00000153077	184600	5501	3412	6438	1878	3615
ENSG00000158749	53100	753	1002	624	819	736
ENSG00000146522	1050	22	9	13	18	8
ENSG00000179409	850	39	38	33	36	19
ENSG00000145813	384350	4800	6327	5943	6743	7332
ENSG00000163454	118250	2559	2028	5020	2547	1721
ENSG00000216941	26500	767	362	115	249	246
ENSG00000111556	45150	1389	1022	1543	1591	1372
ENSG00000183767	150	9	7	7	7	6
ENSG00000240055	3300	142	221	121	175	87
ENSG00000194320	19450	709	675	737	494	659
ENSG00000236848	150	8	3	6	2	5
ENSG00000225870	1950	28	44	34	26	10
ENSG00000143812	24750	612	590	834	1362	796
ENSG00000129250	88550	1524	1412	1862	1049	1454
ENSG00000123643	1900	58	23	63	69	66
ENSG00000224096	13500	326	218	381	383	236
ENSG00000161999	128450	3412	3406	4348	2848	2125
ENSG00000196445	4000	36	60	42	70	33
ENSG00000110545	600	10	15	14	7	15
ENSG00000178070	9050	129	116	145	126	113
ENSG00000191639	3600	24	34	50	75	114
ENSG00000152978	148350	1549	3667	1584	1740	2006
ENSG00000181794	5600	260	269	187	193	189
ENSG00000115776	2900	62	57	17	35	13
ENSG00000116186	689400	23413	16893	14719	19886	18970
ENSG00000190532	3750	53	70	52	33	48
ENSG00000160522	33800	830	1066	342	224	367
ENSG00000152006	33100	317	436	847	751	801
ENSG00000174596	21100	660	1023	912	367	1286
ENSG00000164242	10950	112	239	218	230	214
ENSG00000150803	58450	1648	737	470	265	296
ENSG00000138018	7000	116	134	112	104	169
ENSG00000128386	200	8	8	9	8	4
ENSG00000142497	4300	77	112	71	73	99
ENSG00000222288	9650	232	294	42	129	93
ENSG00000235224	6800	120	110	70	117	75
ENSG00000229897	7650	380	171	209	149	223
ENSG00000142426	950	51	29	38	53	61
ENSG00000192323	132800	2504	2727	2384	1375	1308
ENSG00000167365	238650	3556	3018	3429	2998	3543
ENSG00000167061	100	4	1	2	2	2
ENSG00000238902	15750	240	403	184	125	86
ENSG00000240418	1300	34	27	52	27	27
ENSG00000202714	50	0	0	0	3	0
ENSG00000142122	23100	174	306	214	376	248
ENSG00000228267	2550	28	36	38	26	35
ENSG00000134339	7750	64	112	77	41	87
ENSG00000126676	3150	24	47	29	45	24
ENSG00000103727	40350	1492	1169	2053	1227	830
ENSG00000236011	219200	2180	2661	2806	2688	2511
ENSG00000115081	28250	562	406	196	210	302
ENSG00000182225	43050	585	733	554	1011	790
ENSG00000111644	5250	208	124	146	68	101
ENSG00000105048	12850	206	133	207	163	217
ENSG00000117049	1450	57	27	63	40	37
ENSG00000101997	7550	183	106	167	121	103
ENSG00000211141	2650	34	44	23	32	20
ENSG00000125587	8550	306	515	395	366	290
ENSG00000138055	33300	737	669	322	764	724
ENSG00000249824	11850	347	364	420	172	348
ENSG00000144731	120400	909	588	1000	877	1219
ENSG00000211392	2412150	42423	23996	24095	43150	30711
ENSG00000235426	50	3	3	4	5	1
ENSG00000139079	6000	145	116	126	91	95
ENSG00000174479	4050	41	58	20	16	31
ENSG00000183651	4150	80	59	80	67	45
ENSG00000183437	900	23	9	11	4	4
ENSG00000224599	12400	181	201	127	151	191
ENSG00000103722	5150	100	60	51	76	92
ENSG00000102712	2700	24	30	41	45	36
ENSG00000114864	1950	60	77	65	85	56
ENSG00000150066	1500	46	67	80	35	73
ENSG00000189642	150	2	4	0	3	0
ENSG00000158222	58750	2238	1109	1589	2209	1058
ENSG00000184399	3600	139	66	84	152	84
ENSG00000123754	1200	24	22	20	46	25
ENSG00000176760	17600	119	201	86	239	364
ENSG00000245364	5750	83	71	32	18	33
ENSG00000145632	150	2	4	6	1	1
ENSG00000223143	56300	1567	821	1054	875	703
ENSG00000248907	200	4	4	5	4	12
ENSG00000118803	7850	86	205	135	131	77
ENSG00000166597	11200	300	140	196	159	201
ENSG00000165289	201650	2053	1270	1770	2318	1914
ENSG00000203936	90300	1875	1715	1765	1652	1893
ENSG00000130209	17050	114	254	254	160	242
ENSG00000154850	1500	34	22	18	32	28
ENSG00000226412	3400	67	44	113	42	41
ENSG00000223377	100950	1724	1886	1557	989	1086
ENSG00000106515	147300	6674	7248	3871	7404	7377
ENSG00000126315	35200	620	794	450	399	396
ENSG00000192772	2850	32	31	32	23	56
ENSG00000219483	56750	1030	1030	912	1553	1148
ENSG00000228854	5950	68	71	59	51	60
ENSG00000166518	4200	155	94	63	25	50
ENSG00000107948	5050	56	121	143	43	120
ENSG00000131683	26600	449	422	633	549	590
ENSG00000144549	21750	243	351	210	153	239
ENSG00000158366	24750	1538	881	1208	1554	2046
ENSG00000112506	229300	3208	2509	1226	1954	1741
ENSG00000151531	25900	257	268	389	535	511
ENSG00000184269	100	0	0	3	1	1
ENSG00000236658	400	8	4	8	7	5
ENSG00000174103	7250	179	228	361	230	210
ENSG00000185780	7150	159	189	177	79	173
ENSG00000200184	789150	9378	14344	15324	11837	14439
ENSG00000174829	2700	70	111	196	104	128
ENSG00000123819	11600	145	251	162	87	149
ENSG00000205113	25550	531	814	632	1211	1279
ENSG00000107272	164750	3153	2562	1358	1329	1858
ENSG00000231731	3500	120	101	89	58	72
ENSG00000113720	7350	912	390	548	520	257
ENSG00000227995	350	9	17	14	31	14
ENSG00000221886	950	23	13	10	13	26
ENSG00000238809	198900	2245	2027	1527	1221	1293
ENSG00000203124	350	6	13	9	11	7
ENSG00000117792	59300	1603	1548	947	837	906
ENSG00000242706	40850	478	379	565	456	352
ENSG00000124793	21150	751	335	653	803	536
ENSG00000247235	116350	1796	1930	681	1166	579
ENSG00000189824	21750	557	518	560	295	540
ENSG00000175146	250	1	1	2	1	0
ENSG00000175065	1400	15	17	19	23	45
ENSG00000206353	7150	90	93	41	34	72
ENSG00000248096	33550	554	941	1486	1012	978
ENSG00000103152	600	13	24	13	14	11
ENSG00000181571	2100	34	57	43	35	21
ENSG00000172005	2700	82	61	71	61	78
ENSG00000114942	149550	1145	1653	633	1805	2228
ENSG00000216866	400	3	8	12	11	8
ENSG00000229713	350	8	10	15	13	3
ENSG00000189462	44500	741	516	928	642	351
ENSG00000174235	150	1	2	2	4	1
ENSG00000123758	15600	272	233	341	473	366
ENSG00000109609	2000	85	47	83	60	57
ENSG00000236028	200	2	5	4	9	4
ENSG00000165676	1500	39	79	110	100	65
ENSG00000228615	900	22	18	28	16	45
ENSG00000184103	6150	189	136	225	314	129
ENSG00000186172	13850	266	221	456	290	432
ENSG00000112156	134850	2837	3189	3973	2867	3450
ENSG00000201304	10450	107	157	187	115	181
ENSG00000128974	6750	193	63	195	357	101
ENSG00000210726	1750	48	37	41	72	70
ENSG00000109227	6400	148	238	175	174	226
ENSG00000152788	62250	1734	1952	498	1281	870
ENSG00000223025	0	5	5	5	9	3
ENSG00000229974	22500	695	251	429	343	499
ENSG00000248950	3000	66	52	30	19	44
ENSG00000103373	10600	178	153	94	164	110
ENSG00000206204	6350	316	406	303	295	350
ENSG00000141873	30050	1300	1407	710	514	876
ENSG00000214795	11150	118	217	352	224	245
ENSG00000175947	2050	75	21	64	74	90
ENSG00000148474	12400	336	216	121	197	344
ENSG00000200055	6150	46	131	155	161	118
ENSG00000106104	2400	100	99	85	111	115
ENSG00000142921	9950	196	152	185	192	254
ENSG00000116904	13500	449	1985	1607	546	975
ENSG00000239030	13850	168	231	165	198	207
ENSG00000211417	6750	165	122	234	285	98
ENSG00000180293	700	13	13	14	11	5
ENSG00000107558	5950	83	87	172	124	82
ENSG00000214954	150	6	1	2	7	4
ENSG00000179140	59550	640	576	432	429	518
ENSG00000203251	1400	20	18	25	29	24
ENSG00000180958	239750	4368	7668	2191	1543	2407
ENSG00000227647	2132600	48750	28481	59746	45103	78860
ENSG00000165710	3800	62	48	65	62	60
ENSG00000117328	93500	3563	3644	2338	2152	1702
ENSG00000112538	8650	228	249	307	300	426
ENSG00000221044	3450	40	46	49	66	61
ENSG00000223343	1800	56	31	31	36	9
ENSG00000224368	28250	275	523	452	448	614
ENSG00000137064	140100	3544	2110	2035	2370	1975
ENSG00000106741	23800	390	268	300	351	390
ENSG00000219392	350	12	11	0	7	3
ENSG00000169616	1450	26	10	3	16	16
ENSG00000231082	4450	88	96	56	104	82
ENSG00000103429	95350	2328	2685	1013	2999	2171
ENSG00000104180	18600	293	284	313	192	204
ENSG00000190946	11300	237	241	207	485	457
ENSG00000223274	88550	1150	1557	2520	2260	1180
ENSG00000109712	4150	108	71	92	76	158
ENSG00000219114	4700	126	125	66	106	207
ENSG00000222202	7550	123	102	167	56	59
ENSG00000206231	250	4	4	6	6	1
ENSG00000183226	17700	391	202	484	489	310
ENSG00000172980	28250	956	685	318	283	359
ENSG00000232373	92950	1842	2404	1561	571	1220
ENSG00000124830	450	7	19	23	9	4
ENSG00000236891	800	15	43	17	10	38
ENSG00000209355	23150	775	1142	937	934	1010
ENSG00000210928	38550	441	552	311	239	259
ENSG00000188765	45500	2456	853	1912	2170	2629
ENSG00000232506	1300	12	36	24	34	25
ENSG00000146312	8150	254	216	193	250	251
ENSG00000224779	2100	27	28	29	17	35
ENSG00000196771	15950	376	356	428	154	267
ENSG00000140057	2850	47	49	87	63	39
ENSG00000129795	17100	372	441	488	409	401
ENSG00000152531	53650	802	1468	838	1123	876
ENSG00000217757	21250	812	944	569	670	558
ENSG00000164226	100	2	6	5	4	5
ENSG00000200082	46450	1498	725	1000	1087	1042
ENSG00000223224	11100	362	344	394	249	303
ENSG00000208333	900	29	22	26	16	21
ENSG00000247345	1200	24	24	33	33	11
ENSG00000198443	7850	155	163	166	304	128
ENSG00000236170	36800	376	639	376	343	572
ENSG00000111732	2600	58	65	36	80	38
ENSG00000135820	300	7	3	7	1	4
ENSG00000128246	22050	274	396	315	239	120
ENSG00000172419	8050	189	188	202	250	218
ENSG00000162333	661500	19853	18027	20068	13940	21204
ENSG00000173711	400	2	9	16	9	4
ENSG00000157513	1632850	51872	12846	14082	24744	17232
ENSG00000109585	277300	5832	3009	4224	4052	4668
ENSG00000130162	11350	337	151	398	249	320
ENSG00000217212	346350	5344	4625	3559	6204	6539
ENSG00000133303	6900	172	271	123	175	284
ENSG00000232341	49400	1490	1087	783	1663	990
ENSG00000148035	1100	48	42	25	41	35
ENSG00000206982	9900	224	220	198	134	122
ENSG00000226578	1400	20	21	24	18	24
ENSG00000219366	550	7	8	8	6	14
ENSG00000162311	10000	190	200	117	105	155
ENSG00000127612	2700	29	28	33	55	40
ENSG00000108518	27800	521	603	334	305	365
ENSG00000194455	72750	1122	1178	1630	3106	1831
ENSG00000238663	6600	124	108	145	158	127
ENSG00000158980	6800	161	137	148	243	209
ENSG00000132518	9950	308	257	215	92	122
ENSG00000156470	350	1	8	2	3	5
ENSG00000107562	16950	128	231	439	224	196
ENSG00000164197	9950	154	172	171	133	136
ENSG00000222334	8950	196	138	136	152	160
ENSG00000146169	1250	7	21	19	15	26
ENSG00000245040	250	2	1	3	3	6
ENSG00000141356	7250	210	162	63	86	47
ENSG00000149803	21650	192	272	229	169	539
ENSG00000173582	138000	2359	3215	1921	1888	2247
ENSG00000190746	50100	1920	2541	520	1133	1297
ENSG00000243178	241700	3700	4882	3426	2500	1978
ENSG00000158169	19350	293	580	416	252	362
ENSG00000163484	108500	2425	1445	1497	1431	1759
ENSG00000153848	3300	67	87	67	122	77
ENSG00000196068	35950	592	414	313	806	507
ENSG00000239203	31700	1099	1003	1936	1091	592
ENSG00000111866	1391700	41150	37897	52724	24880	55522
ENSG00000153562	18800	145	184	325	365	247
ENSG00000202412	500	19	11	15	4	15
ENSG00000120153	80250	1862	1687	2829	1153	1511
ENSG00000164347	1900	40	35	28	20	38
ENSG00000244217	6100	186	111	196	231	224
ENSG00000190373	3500	43	105	53	59	110
ENSG00000207681	800	44	26	20	16	12
ENSG00000161239	67750	2553	1275	3304	2160	1430
ENSG00000140424	13000	506	315	526	451	501
ENSG00000178612	3350	100	58	61	41	65
ENSG00000104255	9650	290	269	187	138	76
ENSG00000213519	4450	79	68	94	66	60
ENSG00000193495	29650	725	478	454	369	572
ENSG00000249945	3950	98	61	103	111	31
ENSG00000157651	950	56	25	36	33	23
ENSG00000135840	2450	39	40	31	38	49
ENSG00000159671	3200	59	49	33	41	62
ENSG00000245958	11700	295	210	370	357	237
ENSG00000122516	1700	41	18	21	20	36
ENSG00000160093	5750	109	228	183	153	147
ENSG00000209924	14950	286	393	672	261	496
ENSG00000176133	724950	29548	25198	16039	13291	27558
ENSG00000246964	57000	510	496	692	900	668
ENSG00000178710	100	1	3	1	0	0
ENSG00000145369	2200	93	55	60	11	75
ENSG00000217490	2400	54	42	63	79	77
ENSG00000224608	20550	268	273	120	353	269
ENSG00000144964	161750	2651	3586	3914	2067	6125
ENSG00000153574	56100	830	635	990	456	833
ENSG00000101986	0	4	3	2	1	3
ENSG00000148797	16700	236	355	274	255	228
ENSG00000234909	10200	427	424	211	258	171
ENSG00000249601	23100	225	589	231	386	283
ENSG00000105685	66300	3916	1718	1997	2862	3023
ENSG00000200515	800	18	4	8	29	10
ENSG00000184966	102300	1907	1132	1699	1580	1063
ENSG00000127157	50	9	3	5	10	2
ENSG00000126024	5950	127	132	200	62	184
ENSG00000121281	23850	353	244	221	433	377
ENSG00000126903	586750	17054	16390	12025	15459	8372
ENSG00000217720	1800	29	19	49	48	40
ENSG00000173220	400	3	11	6	6	2
ENSG00000162934	23600	708	565	859	298	826
ENSG00000127482	3200	58	74	24	37	56
ENSG00000171534	180000	3049	3587	5412	3697	3513
ENSG00000244883	2350	42	39	94	42	40
ENSG00000134391	1100	42	24	15	27	42
ENSG00000140991	125450	1298	1295	2207	1849	1457
ENSG00000165759	8850	208	233	176	107	146
ENSG00000194475	57300	1169	1143	1114	813	575
ENSG00000198221	850	16	22	9	7	8
ENSG00000185293	122300	3738	4206	3995	3730	4741
ENSG00000126738	2050	73	46	25	46	41
ENSG00000232609	26250	871	763	1313	1052	601
ENSG00000149024	700	20	45	39	11	10
ENSG00000201922	400	6	4	3	2	5
ENSG00000211073	5700	100	96	113	59	80
ENSG00000213077	14250	374	347	224	206	167
ENSG00000106713	165350	1948	1796	2130	3384	2609
ENSG00000191561	9350	321	250	347	262	448
ENSG00000122103	35750	393	817	510	479	558
ENSG00000242052	29050	572	479	492	707	482
ENSG00000108364	3438600	31844	64504	30669	77535	52859
ENSG00000203508	1000	33	8	25	27	29
ENSG00000186219	138600	2351	4617	1360	1611	822
ENSG00000167362	2950	99	126	121	56	96
ENSG00000247012	12300	169	133	205	422	307
ENSG00000212570	3050	111	49	21	82	32
ENSG00000167293	87600	1833	1200	1097	1622	1640
ENSG00000221964	200	13	10	9	15	16
ENSG00000169065	250	7	15	9	14	9
ENSG00000123485	8300	74	56	75	51	142
ENSG00000173465	900	9	15	15	8	4
ENSG00000182581	35450	459	419	1148	330	490
ENSG00000189955	26050	1053	938	781	1016	780
ENSG00000169066	900	30	48	29	42	29
ENSG00000244308	42800	691	281	951	408	461
ENSG00000107537	1400	36	28	14	39	46
ENSG00000177356	5700	89	131	109	205	64
ENSG00000106579	6100	75	160	101	151	106
ENSG00000239359	463150	5019	3389	6649	4123	4517
ENSG00000190979	9450	225	143	198	129	182
ENSG00000196650	2150	27	30	3	19	32
ENSG00000230614	600	10	35	31	33	16
ENSG00000210003	65050	1207	1729	1914	1184	2388
ENSG00000181284	350	10	4	9	5	8
ENSG00000223596	2050	47	61	77	70	24
ENSG00000140606	3950	86	35	42	105	102
ENSG00000142796	50	0	1	2	0	2
ENSG00000176210	2500	35	48	49	112	58
ENSG00000201317	94300	956	506	1378	1016	796
ENSG00000162319	12500	237	179	413	297	220
ENSG00000232665	1650	22	20	26	29	24
ENSG00000183579	41850	1154	1228	625	542	487
ENSG00000226375	18150	477	411	337	568	319
ENSG00000141275	421150	11754	11777	4830	11648	3849
ENSG00000175224	2100	40	77	21	26	26
ENSG00000144633	4800	56	66	55	88	152
ENSG00000175342	12100	153	224	144	218	158
ENSG00000175464	10050	81	88	139	92	144
ENSG00000143263	4500	169	236	228	180	166
ENSG00000219771	3950	130	90	59	121	50
ENSG00000197436	1350	35	40	37	29	27
ENSG00000249862	300	10	4	6	8	5
ENSG00000236246	2850	37	26	39	44	52
ENSG00000135676	550	11	10	7	5	6
ENSG00000148812	1400	18	12	14	4	17
ENSG00000161144	2600	60	76	35	64	31
ENSG00000190178	18150	249	391	321	641	394
ENSG00000246592	35350	710	1127	1092	629	836
ENSG00000136368	450	18	10	37	24	14
ENSG00000214243	25800	243	350	302	222	424
ENSG00000214127	45350	665	431	779	624	953
ENSG00000134353	6150	176	105	155	187	98
ENSG00000183824	100	8	5	7	6	6
ENSG00000137767	200	1	1	0	1	2
ENSG00000128147	32100	1273	994	653	700	718
ENSG00000245374	49650	1085	1127	1211	683	1079
ENSG00000179909	9500	234	268	311	292	208
ENSG00000139895	550	21	23	32	17	15
ENSG00000194586	84950	4574	1735	4609	3038	1088
ENSG00000170123	147050	3427	2648	1812	1160	1462
ENSG00000212276	5600	116	110	123	120	136
ENSG00000209190	4500	70	122	62	52	60
ENSG00000247342	50	3	3	5	6	3
ENSG00000238837	20100	571	611	333	548	594
ENSG00000156304	450	10	10	8	1	9
ENSG00000119557	45650	537	1797	480	1009	346
ENSG00000136991	28300	379	491	236	501	485
ENSG00000213928	9500	130	152	109	145	158
ENSG00000124672	56000	4934	3811	4250	3453	2080
ENSG00000192284	2750	102	101	36	37	58
ENSG00000175809	22500	372	267	443	668	291
ENSG00000176420	40850	544	513	495	520	684
ENSG00000103424	6150	163	155	220	226	320
ENSG00000238107	5100	68	29	38	61	99
ENSG00000149659	63950	1054	1591	1592	1783	2320
ENSG00000213990	10800	381	172	245	239	315
ENSG00000145177	2750	100	76	107	106	55
ENSG00000206629	9650	103	64	50	159	45
ENSG00000153606	13850	262	230	190	212	271
ENSG00000171005	626000	13817	18613	13736	7612	12182
ENSG00000100601	5850	100	193	144	133	155
ENSG00000105274	1450	57	77	103	85	45
ENSG00000159675	650	7	24	13	28	10
ENSG00000115769	700	13	12	19	16	12
ENSG00000182815	100	1	2	2	5	1
ENSG00000171379	8300	276	292	248	250	267
ENSG00000115718	8150	138	192	167	182	200
ENSG00000143078	600	28	7	39	14	24
ENSG00000164130	250	5	1	13	5	6
ENSG00000162501	3400	111	67	88	54	72
ENSG00000148758	2550	49	74	74	48	31
ENSG00000199509	550	4	6	6	10	9
ENSG00000193660	13400	179	200	201	242	152
ENSG00000184047	12150	195	261	175	306	178
ENSG00000230605	7000	122	107	169	97	60
ENSG00000169701	16800	506	1145	495	329	1042
ENSG00000141363	2650	41	34	17	41	35
ENSG00000225495	149400	3255	2511	2802	766	4085
ENSG00000141767	2650	40	41	27	18	16
ENSG00000131581	46800	773	997	202	215	462
ENSG00000243373	29200	644	434	550	524	365
ENSG00000177358	3350	93	102	98	35	71
ENSG00000238442	17150	417	257	226	408	205
ENSG00000117065	550	3	10	13	13	4
ENSG00000199604	500	9	5	9	8	9
ENSG00000128139	2200	72	48	106	149	92
ENSG00000120670	1350	29	25	33	27	32
ENSG00000100549	31400	289	569	410	548	611
ENSG00000199845	12200	135	98	227	211	190
ENSG00000203137	23650	604	542	444	692	371
ENSG00000115964	19900	201	239	226	220	360
ENSG00000219134	6850	159	156	284	267	299
ENSG00000185122	11300	180	153	115	252	336
ENSG00000118791	12800	94	131	105	73	75
ENSG00000101721	2700	32	107	92	69	73
ENSG00000213939	323150	5366	5732	7262	11082	11112
ENSG00000205793	150	3	4	5	0	5
ENSG00000152000	3600	77	80	136	113	116
ENSG00000223914	46850	1014	1257	983	873	1821
ENSG00000182640	21400	392	366	343	244	208
ENSG00000216970	69650	1947	3147	2950	3755	2626
ENSG00000107422	27400	853	784	377	301	330
ENSG00000145727	400	12	12	14	16	14
ENSG00000123459	5150	62	165	67	46	90
ENSG00000152479	850	18	10	3	7	15
ENSG00000205763	23900	708	1511	962	838	905
ENSG00000211904	137750	1879	2570	2896	4313	3265
ENSG00000237363	2100	49	45	70	62	61
ENSG00000234826	30250	310	155	365	566	518
ENSG00000241296	2650	50	70	61	36	51
ENSG00000116872	450	9	8	1	6	10
ENSG00000232872	2850	67	65	87	64	64
ENSG00000163561	300	2	6	6	2	14
ENSG00000247532	2450	65	37	40	45	65
ENSG00000117111	7850	317	206	217	250	161
ENSG00000122564	27950	424	757	468	529	576
ENSG00000208308	145500	1917	2670	1649	3234	1314
ENSG00000132103	4300	55	105	84	59	94
ENSG00000230119	8600	260	202	226	230	185
ENSG00000154110	14100	582	359	169	241	521
ENSG00000125016	48000	359	453	521	531	312
ENSG00000130507	150	2	1	3	0	0
ENSG00000162898	650	28	16	40	47	27
ENSG00000202553	26300	764	478	659	668	807
ENSG00000239637	800	12	16	19	36	13
ENSG00000249299	13250	421	198	180	407	226
ENSG00000248076	53750	441	592	782	457	1305
ENSG00000162701	50	7	1	3	1	1
ENSG00000131841	3150	102	59	59	94	101
ENSG00000243966	12400	179	173	256	157	223
ENSG00000169691	4950	126	264	157	199	50
ENSG00000133744	600	2	0	10	11	11
ENSG00000194293	14500	366	175	330	252	445
ENSG00000166092	1750	53	42	32	17	42
ENSG00000197311	38150	973	835	267	714	612
ENSG00000105999	11200	252	237	228	263	248
ENSG00000194900	1650	49	42	61	45	38
ENSG00000197841	13250	222	240	91	155	124
ENSG00000116625	1350	18	39	43	22	30
ENSG00000207150	1000	39	27	25	28	12
ENSG00000160265	500	5	12	8	5	8
